woorden,lettergrepen,aantal lettergrepen
bozere,"['bo', 'ze', 're']",3
afzienbaars,"['af', 'zien', 'baars']",3
geslachtsziekte,"['ge', 'slachts', 'ziek', 'te']",4
vertrokken,"['ver', 'trok', 'ken']",3
toomde op,"['toom', 'de', 'op']",3
Thailandst,"['Thai', 'landst']",2
streepte door,"['streep', 'te', 'door']",3
!Xóõ,['!Xóõ'],1
puntigers,"['pun', 'ti', 'gers']",3
Noord-Korea,"['Noord-Ko', 'rea']",2
cirkel rond,"['cir', 'kel', 'rond']",3
funshopten,"['fun', 'shop', 'ten']",3
ondertiteling,"['on', 'der', 'ti', 'te', 'ling']",5
duratiefs,"['du', 'ra', 'tiefs']",3
kinderjuf,"['kin', 'der', 'juf']",3
oote,['oote'],1
aannemingen,"['aan', 'ne', 'min', 'gen']",4
bloed,['bloed'],1
exempli gratia,"['exem', 'pli', 'gra', 'tia']",4
leidend,"['lei', 'dend']",2
perturbatie,"['per', 'tur', 'ba', 'tie']",4
YAG,['YAG'],1
spatbord,"['spat', 'bord']",2
tentakelmonstertje,"['ten', 'ta', 'kel', 'mon', 'ster', 'tje']",6
woekeraar,"['woe', 'ke', 'raar']",3
hoofdredactionelere,"['hoofd', 're', 'dac', 'ti', 'o', 'ne', 'le', 're']",8
gewacht,"['ge', 'wacht']",2
parkeren,"['par', 'ke', 'ren']",3
ongelede,"['on', 'ge', 'le', 'de']",4
Bastenaken,"['Bas', 'te', 'na', 'ken']",4
prestigeduel,"['pres', 'ti', 'ge', 'du', 'el']",5
acrogymmen,"['acro', 'gym', 'men']",3
aardzakje,"['aard', 'zak', 'je']",3
glui,['glui'],1
nematicide,"['ne', 'ma', 'ti', 'cide']",4
halloweenkostuumpje,"['hal', 'lo', 'ween', 'kos', 'tuum', 'pje']",6
wanboft,"['wan', 'boft']",2
vooraanstaande,"['voor', 'aan', 'staan', 'de']",4
falbala,"['fal', 'ba', 'la']",3
elektromagnetisme,"['elek', 'tro', 'mag', 'ne', 'tis', 'me']",6
brandweerwagen,"['brand', 'weer', 'wa', 'gen']",4
regende,"['re', 'gen', 'de']",3
remwerk,"['rem', 'werk']",2
begrotelijkere,"['be', 'gro', 'te', 'lij', 'ke', 're']",6
pulsvissen,"['puls', 'vis', 'sen']",3
twinsets,"['twin', 'sets']",2
Kandahar,"['Kan', 'da', 'har']",3
treures,"['treur', 'es']",2
maanraketten,"['maan', 'ra', 'ket', 'ten']",4
Luxemburger,"['Luxem', 'bur', 'ger']",3
falen,"['fa', 'len']",2
ondersteluchtweginfecties,"['on', 'der', 'ste', 'lucht', 'weg', 'in', 'fec', 'ties']",8
talentenbank,"['ta', 'len', 'ten', 'bank']",4
polijst,"['po', 'lijst']",2
brallerigste,"['bral', 'le', 'rig', 'ste']",4
petakatal,"['pe', 'ta', 'ka', 'tal']",4
passends,"['pas', 'sends']",2
afgeruimd,"['af', 'ge', 'ruimd']",3
pokken,"['pok', 'ken']",2
kabaalvijver,"['ka', 'baal', 'vij', 'ver']",4
paradijselijkste,"['pa', 'ra', 'dij', 'se', 'lijk', 'ste']",6
plastificeren,"['plas', 'ti', 'fi', 'ce', 'ren']",5
gasfasen,"['gas', 'fa', 'sen']",3
leenroerigheid,"['leen', 'roe', 'rig', 'heid']",4
agogie,"['ago', 'gie']",2
zenuwbaan,"['ze', 'nuw', 'baan']",3
kantkleur,"['kant', 'kleur']",2
brillenglaasjes,"['bril', 'len', 'glaas', 'jes']",4
samengeperst,"['sa', 'men', 'ge', 'perst']",4
negorij,"['ne', 'go', 'rij']",3
contracteerde,"['con', 'trac', 'teer', 'de']",4
aanbraad,"['aan', 'braad']",2
lak,['lak'],1
quartairdere,"['quar', 'tair', 'de', 're']",4
Santomees,"['San', 'to', 'mees']",3
themaroutes,"['the', 'ma', 'rou', 'tes']",4
belangrijk,"['be', 'lang', 'rijk']",3
matsen,"['mat', 'sen']",2
dorpsomroepertje,"['dorps', 'om', 'roe', 'per', 'tje']",5
vlaggenlijn,"['vlag', 'gen', 'lijn']",3
aambeeldje,"['aam', 'beeld', 'je']",3
gastvrouwtje,"['gast', 'vrouw', 'tje']",3
terugschrok,"['te', 'rug', 'schrok']",3
Yoricks,"['Yo', 'ricks']",2
gezonders,"['ge', 'zon', 'ders']",3
oogziekten,"['oog', 'ziek', 'ten']",3
abbreviatie,"['ab', 'bre', 'vi', 'a', 'tie']",5
kunstiger,"['kun', 'sti', 'ger']",3
bivakmuts,"['bi', 'vak', 'muts']",3
brasserietje,"['bras', 'se', 'rie', 'tje']",4
kraan,['kraan'],1
houtslijperijen,"['hout', 'slij', 'pe', 'rij', 'en']",5
blond,['blond'],1
tiktakken,"['tik', 'tak', 'ken']",3
wauwelend,"['wau', 'we', 'lend']",3
raakte vast,"['raak', 'te', 'vast']",3
ijsje,"['ijs', 'je']",2
wijsvinger,"['wijs', 'vin', 'ger']",3
fijnkauwen,"['fijn', 'kau', 'wen']",3
verruktst,"['ver', 'ruktst']",2
tabaksondernemingen,"['ta', 'baks', 'on', 'der', 'ne', 'min', 'gen']",7
levensmiddelenvoorraden,"['le', 'vens', 'mid', 'de', 'len', 'voor', 'ra', 'den']",8
excentrisch,"['ex', 'cen', 'trisch']",3
particuliere,"['par', 'ti', 'cu', 'lie', 're']",5
kortfilm,"['kort', 'film']",2
met twee maten meten,"['met', 'twee', 'ma', 'ten', 'me', 'ten']",6
menigvoudig,"['me', 'nig', 'vou', 'dig']",4
systole,"['sys', 'to', 'le']",3
voorwaardelijke wijs,"['voor', 'waar', 'de', 'lij', 'ke', 'wijs']",6
temporisatie,"['tem', 'po', 'ri', 'sa', 'tie']",5
ijswandje,"['ijs', 'wand', 'je']",3
vertrekken,"['ver', 'trek', 'ken']",3
yoctovolts,"['yoc', 'to', 'volts']",3
gênant,"['gê', 'nant']",2
kloris,"['klo', 'ris']",2
maakbaarheid,"['maak', 'baar', 'heid']",3
Maryland,"['Ma', 'ry', 'land']",3
stemhebbende,"['stem', 'heb', 'ben', 'de']",4
prozatekstjes,"['pro', 'za', 'tekst', 'jes']",4
slijmjurk,"['slijm', 'jurk']",2
zakkenrollerij,"['zak', 'ken', 'rol', 'le', 'rij']",5
vicepremier,"['vi', 'ce', 'pre', 'mier']",4
B,['B'],1
strijkkralen,"['strijk', 'kra', 'len']",3
ballonvaren,"['bal', 'lon', 'va', 'ren']",4
plug-in,['plug-in'],1
taalgrens,"['taal', 'grens']",2
vissersschip,"['vis', 'sers', 'schip']",3
lichtreactie,"['licht', 're', 'ac', 'tie']",4
bonenkruid,"['bo', 'nen', 'kruid']",3
neusbeer,"['neus', 'beer']",2
televisietijdperk,"['te', 'le', 'vi', 'sie', 'tijd', 'perk']",6
triplex,"['tri', 'plex']",2
trimsalon,"['trim', 'sa', 'lon']",3
donatie,"['do', 'na', 'tie']",3
porselein,"['por', 'se', 'lein']",3
havers,"['ha', 'vers']",2
onttrek,"['ont', 'trek']",2
foksia's,"['fok', 'si', ""a's""]",3
reservesleuteltjes,"['re', 'ser', 've', 'sleu', 'tel', 'tjes']",6
sabbatsverloven,"['sab', 'bats', 'ver', 'lo', 'ven']",5
65+-kaartje,"['65+-kaart', 'je']",2
onverenigbaardere,"['on', 'ver', 'enig', 'baar', 'de', 're']",6
verzenuwder,"['ver', 'ze', 'nuw', 'der']",4
Riffijns,"['Rif', 'fijns']",2
backstagepassen,"['back', 'stage', 'pas', 'sen']",4
tastorgaan,"['tast', 'or', 'gaan']",3
voldongen,"['vol', 'don', 'gen']",3
reductiegetalletje,"['re', 'duc', 'tie', 'ge', 'tal', 'le', 'tje']",7
gezelschap,"['ge', 'zel', 'schap']",3
breking,"['bre', 'king']",2
kostendrukkends,"['kos', 'ten', 'druk', 'kends']",4
woordarmers,"['woord', 'ar', 'mers']",3
vanouds,"['van', 'ouds']",2
pluviograaf,"['plu', 'vio', 'graaf']",3
ethanol,"['etha', 'nol']",2
bosgod,"['bos', 'god']",2
melodische,"['me', 'lo', 'di', 'sche']",4
vrijmaakten,"['vrij', 'maak', 'ten']",3
armborst,"['arm', 'borst']",2
oscillatoren,"['os', 'cil', 'la', 'to', 'ren']",5
polywater,"['po', 'ly', 'wa', 'ter']",4
kwintet,"['kwin', 'tet']",2
gravitatie,"['gra', 'vi', 'ta', 'tie']",4
comfortkoeling,"['com', 'fort', 'koe', 'ling']",4
windkast,"['wind', 'kast']",2
menslievendste,"['mens', 'lie', 'vend', 'ste']",4
aardinkjes,"['aar', 'din', 'kjes']",3
antisemitisch,"['an', 'ti', 'se', 'mi', 'tisch']",5
crapaud,"['cra', 'paud']",2
kaddisjen,"['kad', 'di', 'sjen']",3
salicylzuur,"['sa', 'li', 'cyl', 'zuur']",4
actinischere,"['ac', 'ti', 'ni', 'sche', 're']",5
huidprobleem,"['huid', 'pro', 'bleem']",3
hangoren,"['hang', 'oren']",2
samenbundelt,"['sa', 'men', 'bun', 'delt']",4
Arctica,"['Arc', 'ti', 'ca']",3
beslispunt,"['be', 'slis', 'punt']",3
heiligde,"['hei', 'lig', 'de']",3
reken,"['re', 'ken']",2
Ligurische Zee,"['Li', 'gu', 'ri', 'sche', 'Zee']",5
floppy,"['flop', 'py']",2
rappellerend,"['rap', 'pel', 'le', 'rend']",4
blingbling,"['bling', 'bling']",2
waardevol,"['waar', 'de', 'vol']",3
vrijdagen,"['vrij', 'da', 'gen']",3
wonderdokters,"['won', 'der', 'dok', 'ters']",4
achtergrondgeheugens,"['ach', 'ter', 'grond', 'ge', 'heu', 'gens']",6
meedoen,"['mee', 'doen']",2
juchtleer,"['jucht', 'leer']",2
hartkamer,"['hart', 'ka', 'mer']",3
wapenverkoop,"['wa', 'pen', 'ver', 'koop']",4
vervreemden,"['ver', 'vreem', 'den']",3
vergallen,"['ver', 'gal', 'len']",3
Curaçao,"['Cu', 'ra', 'çao']",3
imponeren,"['im', 'po', 'ne', 'ren']",4
fruitsapjes,"['fruit', 'sap', 'jes']",3
aanvangen,"['aan', 'van', 'gen']",3
circumflexje,"['cir', 'cum', 'flex', 'je']",4
neuzelend,"['neu', 'ze', 'lend']",3
Huave,"['Hua', 've']",2
machtsstrijdje,"['machts', 'strijd', 'je']",3
mummie,"['mum', 'mie']",2
klapschaats,"['klap', 'schaats']",2
vervlieten,"['ver', 'vlie', 'ten']",3
categorie,"['ca', 'te', 'go', 'rie']",4
vandaan,"['van', 'daan']",2
vrachtboot,"['vracht', 'boot']",2
vigesimale,"['vi', 'ge', 'si', 'ma', 'le']",5
oud-redacteuren,"['oud-re', 'dac', 'teu', 'ren']",4
deerlijkste,"['deer', 'lijk', 'ste']",3
afgesteld,"['af', 'ge', 'steld']",3
remmetje,"['rem', 'me', 'tje']",3
quartair,"['quar', 'tair']",2
volvets,"['vol', 'vets']",2
snolletjes,"['snol', 'le', 'tjes']",3
kwastigs,"['kwas', 'tigs']",2
micrometer,"['mi', 'cro', 'me', 'ter']",4
Afonso's,"['Afon', ""so's""]",2
bezittelijke,"['be', 'zit', 'te', 'lij', 'ke']",5
ochtendnevel,"['och', 'tend', 'ne', 'vel']",4
Noorderkroon,"['Noor', 'der', 'kroon']",3
adaxiaals,"['ad', 'axi', 'aals']",3
polis,"['po', 'lis']",2
pontificaals,"['pon', 'ti', 'fi', 'caals']",4
ridderen,"['rid', 'de', 'ren']",3
traditioneel,"['tra', 'di', 'ti', 'o', 'neel']",5
broom,['broom'],1
zeuntje,"['zeun', 'tje']",2
drielandenpunt,"['drie', 'lan', 'den', 'punt']",4
koeltje,"['koel', 'tje']",2
Javaanse neushoorn,"['Ja', 'vaan', 'se', 'neus', 'hoorn']",5
babbelzieke,"['bab', 'bel', 'zie', 'ke']",4
palmpitolie,"['palm', 'pit', 'olie']",3
Mesopotamië,"['Me', 'so', 'po', 'ta', 'mië']",5
spectraallijntjes,"['spec', 'traal', 'lijn', 'tjes']",4
geviseerd,"['ge', 'vi', 'seerd']",3
langen,"['lan', 'gen']",2
dikwandigste,"['dik', 'wan', 'dig', 'ste']",4
sleepruim,"['slee', 'pruim']",2
kukeleku,"['ku', 'ke', 'le', 'ku']",4
sufkutten,"['suf', 'kut', 'ten']",3
pepmiddel,"['pep', 'mid', 'del']",3
aidsconferentie,"['aids', 'con', 'fe', 'ren', 'tie']",5
zalencentrum,"['za', 'len', 'cen', 'trum']",4
enen,['enen'],1
zwartepietenspel,"['zwar', 'te', 'pie', 'ten', 'spel']",5
oud-correspondenten,"['oud-cor', 'res', 'pon', 'den', 'ten']",5
Walravens,"['Wal', 'ra', 'vens']",3
baaldag,"['baal', 'dag']",2
schenden,"['schen', 'den']",2
Wikimedia Commons,"['Wi', 'ki', 'me', 'dia', 'Com', 'mons']",6
grommertjes,"['grom', 'mer', 'tjes']",3
wachtrij,"['wacht', 'rij']",2
ceinturen,"['cein', 'tu', 'ren']",3
fis-klein,['fis-klein'],1
knapperig,"['knap', 'pe', 'rig']",3
kwabbetje,"['kwab', 'be', 'tje']",3
vlakbij,"['vlak', 'bij']",2
gaaibolder,"['gaai', 'bol', 'der']",3
seksartikel,"['seks', 'ar', 'ti', 'kel']",4
middenmarkt,"['mid', 'den', 'markt']",3
snuisterij,"['snuis', 'te', 'rij']",3
verfrissendste,"['ver', 'fris', 'send', 'ste']",4
zwette,"['zwet', 'te']",2
relnicht,"['rel', 'nicht']",2
tevredens,"['te', 'vre', 'dens']",3
foto-elektrochemie,"['fo', 'to-elek', 'tro', 'che', 'mie']",5
kalksteenpilaar,"['kalk', 'steen', 'pi', 'laar']",4
geheimzinnig,"['ge', 'heim', 'zin', 'nig']",4
velde,"['vel', 'de']",2
woonzorgcentrum,"['woon', 'zorg', 'cen', 'trum']",4
paaiplaats,"['paai', 'plaats']",2
verdroogt,"['ver', 'droogt']",2
aandeelhebbertjes,"['aan', 'deel', 'heb', 'ber', 'tjes']",5
kopwand,"['kop', 'wand']",2
veelbeproefde,"['veel', 'be', 'proef', 'de']",4
frauderen,"['frau', 'de', 'ren']",3
evenzeer,"['even', 'zeer']",2
stuurnaaf,"['stuur', 'naaf']",2
weemoedig,"['wee', 'moe', 'dig']",3
bomauto's,"['bom', 'au', ""to's""]",3
duwboot,"['duw', 'boot']",2
analysere,"['ana', 'ly', 'se', 're']",4
overblijfmoeder,"['over', 'blijf', 'moe', 'der']",4
kustverdediging,"['kust', 'ver', 'de', 'di', 'ging']",5
destillaat,"['des', 'til', 'laat']",3
proberen,"['pro', 'be', 'ren']",3
transcendent,"['trans', 'cen', 'dent']",3
zaaiwerktuig,"['zaai', 'werk', 'tuig']",3
aandachtsgroepje,"['aan', 'dachts', 'groep', 'je']",4
misdragen,"['mis', 'dra', 'gen']",3
draag,['draag'],1
zwartmaken,"['zwart', 'ma', 'ken']",3
bezoldigingetje,"['be', 'zol', 'di', 'gin', 'ge', 'tje']",6
geit,['geit'],1
geloftuit,"['ge', 'lof', 'tuit']",3
loser,"['lo', 'ser']",2
rotwijven,"['rot', 'wij', 'ven']",3
kruidenier,"['krui', 'de', 'nier']",3
autogekste,"['au', 'to', 'gek', 'ste']",4
vooruitspoelden,"['voor', 'uit', 'spoel', 'den']",4
gevederte,"['ge', 've', 'der', 'te']",4
kanonvuur,"['ka', 'non', 'vuur']",3
plans de campagne,"['plans', 'de', 'cam', 'pag', 'ne']",5
wolfsmelkachtigste,"['wolfs', 'melk', 'ach', 'tig', 'ste']",5
veiligheidsgordel,"['vei', 'lig', 'heids', 'gor', 'del']",5
drachma,"['drach', 'ma']",2
bestelauto,"['be', 'stel', 'au', 'to']",4
jaagde weg,"['jaag', 'de', 'weg']",3
ijsbondje,"['ijs', 'bond', 'je']",3
beschamen,"['be', 'scha', 'men']",3
toxicum,"['toxi', 'cum']",2
doodnormale,"['dood', 'nor', 'ma', 'le']",4
grijze walvis,"['grij', 'ze', 'wal', 'vis']",4
Hercules,"['Her', 'cu', 'les']",3
aangekeft,"['aan', 'ge', 'keft']",3
bulderende,"['bul', 'de', 'ren', 'de']",4
avondmensje,"['avond', 'mens', 'je']",3
ontzeilend,"['ont', 'zei', 'lend']",3
overloper,"['over', 'lo', 'per']",3
smeltpunten,"['smelt', 'pun', 'ten']",3
kaberdoezen,"['ka', 'ber', 'doe', 'zen']",4
straatartiest,"['straat', 'ar', 'tiest']",3
schuilkelder,"['schuil', 'kel', 'der']",3
terpentijnnoot,"['ter', 'pen', 'tijn', 'noot']",4
drugsmaffia,"['drugs', 'maf', 'fia']",3
ouderenwoninkje,"['ou', 'de', 'ren', 'wo', 'nin', 'kje']",6
trouwfeestjes,"['trouw', 'feest', 'jes']",3
destilleertoestel,"['des', 'til', 'leer', 'toe', 'stel']",5
handwarme,"['hand', 'war', 'me']",3
schroevendraaiertjes,"['schroe', 'ven', 'draai', 'er', 'tjes']",5
kruipt door,"['kruipt', 'door']",2
vernieuwends,"['ver', 'nieu', 'wends']",3
antiterreureenheid,"['an', 'ti', 'ter', 'reur', 'een', 'heid']",6
appeltje,"['ap', 'pel', 'tje']",3
puisterige,"['puis', 'te', 'ri', 'ge']",4
kersrood,"['kers', 'rood']",2
cloutje,"['clou', 'tje']",2
Rottumeroog,"['Rot', 'tu', 'mer', 'oog']",4
woonakkoorden,"['woon', 'ak', 'koor', 'den']",4
€10-biljet,"['€10-bil', 'jet']",2
fossielers,"['fos', 'sie', 'lers']",3
kerkvorst,"['kerk', 'vorst']",2
vogelspinnetje,"['vo', 'gel', 'spin', 'ne', 'tje']",5
weegloon,"['weeg', 'loon']",2
weerkant,"['weer', 'kant']",2
gereset,"['ge', 're', 'set']",3
zeevaartpolitie,"['zee', 'vaart', 'po', 'li', 'tie']",5
extruderen,"['ex', 'tru', 'de', 'ren']",4
perkament,"['per', 'ka', 'ment']",3
gesmaald,"['ge', 'smaald']",2
jaloezie,"['ja', 'loe', 'zie']",3
binnenzoompjes,"['bin', 'nen', 'zoom', 'pjes']",4
gyneseksueel,"['gy', 'ne', 'sek', 'su', 'eel']",5
wettelijke,"['wet', 'te', 'lij', 'ke']",4
hou bijeen,"['hou', 'bij', 'een']",3
houtblaasinstrument,"['hout', 'blaas', 'in', 'stru', 'ment']",5
bolhoed,"['bol', 'hoed']",2
levenskwaliteit,"['le', 'vens', 'kwa', 'li', 'teit']",5
teller,"['tel', 'ler']",2
aanvuren,"['aan', 'vu', 'ren']",3
amigo,"['ami', 'go']",2
tijd,['tijd'],1
representatiekost,"['re', 'pre', 'sen', 'ta', 'tie', 'kost']",6
onopzettelijke,"['on', 'op', 'zet', 'te', 'lij', 'ke']",6
treiterden,"['trei', 'ter', 'den']",3
Ibrahim,"['Ibra', 'him']",2
makelaarskantoren,"['ma', 'ke', 'laars', 'kan', 'to', 'ren']",6
secreet,"['se', 'creet']",2
uranium,"['ura', 'ni', 'um']",3
dig,['dig'],1
psychometrie,"['psy', 'cho', 'me', 'trie']",4
lemma,"['lem', 'ma']",2
carrièretjes,"['car', 'ri', 'è', 're', 'tjes']",5
ozon,['ozon'],1
romigs,"['ro', 'migs']",2
accent grave,"['ac', 'cent', 'gra', 've']",4
wangebruiken,"['wan', 'ge', 'brui', 'ken']",4
racisme,"['ra', 'cis', 'me']",3
groene nachtorchis,"['groe', 'ne', 'nacht', 'or', 'chis']",5
rondpunt,"['rond', 'punt']",2
polyvalentie,"['po', 'ly', 'va', 'len', 'tie']",5
bergje,"['berg', 'je']",2
comakijken,"['co', 'ma', 'kij', 'ken']",4
kerstdoolhoven,"['kerst', 'dool', 'ho', 'ven']",4
Doornzeels,"['Doorn', 'zeels']",2
vervoermiddel,"['ver', 'voer', 'mid', 'del']",4
onzijdig,"['on', 'zij', 'dig']",3
inbreukzaak,"['in', 'breuk', 'zaak']",3
mediaboodschap,"['me', 'dia', 'bood', 'schap']",4
demonstreren,"['de', 'mon', 'stre', 'ren']",4
eierstok,"['ei', 'er', 'stok']",3
Schwarzwalder Kirschtortetje,"['Schwarz', 'wal', 'der', 'Kirsch', 'tor', 'te', 'tje']",7
episiotomie,"['epi', 'si', 'o', 'to', 'mie']",5
zoetgevooisd,"['zoet', 'ge', 'vooisd']",3
ontwikkelen,"['ont', 'wik', 'ke', 'len']",4
tutti's,"['tut', ""ti's""]",2
atoompjes,"['atoom', 'pjes']",2
schaliegas,"['scha', 'lie', 'gas']",3
wereldmacht,"['we', 'reld', 'macht']",3
regelmaat,"['re', 'gel', 'maat']",3
toren,"['to', 'ren']",2
hé,['hé'],1
meemaak,"['mee', 'maak']",2
ijspriem,"['ijs', 'priem']",2
gekroesd,"['ge', 'kroesd']",2
hyperspits,"['hy', 'per', 'spits']",3
energiepluswoningen,"['ener', 'gie', 'plus', 'wo', 'nin', 'gen']",6
circuitje,"['cir', 'cuit', 'je']",3
aanmoedigingetje,"['aan', 'moe', 'di', 'gin', 'ge', 'tje']",6
taakgerichters,"['taak', 'ge', 'rich', 'ters']",4
scheepsbuikje,"['scheeps', 'buik', 'je']",3
mini-instructie,"['mi', 'ni-in', 'struc', 'tie']",4
ziekteleer,"['ziek', 'te', 'leer']",3
vezelplaten,"['ve', 'zel', 'pla', 'ten']",4
gewed,"['ge', 'wed']",2
zestal,"['zes', 'tal']",2
asfaltwegen,"['as', 'falt', 'we', 'gen']",4
slaappakken,"['slaap', 'pak', 'ken']",3
Jodenster,"['Jo', 'den', 'ster']",3
tabaksproducent,"['ta', 'baks', 'pro', 'du', 'cent']",5
Duitse,"['Duit', 'se']",2
bestialiteit,"['bes', 'ti', 'a', 'li', 'teit']",5
podsol,"['pod', 'sol']",2
mango's,"['man', ""go's""]",2
legt over,"['legt', 'over']",2
geslijm,"['ge', 'slijm']",2
rijden,"['rij', 'den']",2
wreker,"['wre', 'ker']",2
balletrepetitie,"['bal', 'let', 're', 'pe', 'ti', 'tie']",6
contactpunten,"['con', 'tact', 'pun', 'ten']",4
fuif,['fuif'],1
wedstrijdloper,"['wed', 'strijd', 'lo', 'per']",4
evocatie,"['evo', 'ca', 'tie']",3
vrachtwagenchauffeuses,"['vracht', 'wa', 'gen', 'chauf', 'feu', 'ses']",6
overzichtelijker,"['over', 'zich', 'te', 'lij', 'ker']",5
ringen,"['rin', 'gen']",2
booten,"['boo', 'ten']",2
schik,['schik'],1
acceleraties,"['ac', 'ce', 'le', 'ra', 'ties']",5
snijdbaar,"['snijd', 'baar']",2
trauma,"['trau', 'ma']",2
luchtfietsen,"['lucht', 'fiet', 'sen']",3
ideologie,"['ideo', 'lo', 'gie']",3
pivot,"['pi', 'vot']",2
tweetaligheid,"['twee', 'ta', 'lig', 'heid']",4
etagebedje,"['eta', 'ge', 'bed', 'je']",4
spanjolet,"['span', 'jo', 'let']",3
behangpatroongroep,"['be', 'hang', 'pa', 'troon', 'groep']",5
fokhengst,"['fok', 'hengst']",2
luchten op,"['luch', 'ten', 'op']",3
hypercomplex,"['hy', 'per', 'com', 'plex']",4
lesbisch,"['les', 'bisch']",2
disciplinaire,"['dis', 'ci', 'pli', 'nai', 're']",5
Rijksveldwacht,"['Rijks', 'veld', 'wacht']",3
wintertijd,"['win', 'ter', 'tijd']",3
nattige,"['nat', 'ti', 'ge']",3
lulkoek,"['lul', 'koek']",2
klootschieter,"['kloot', 'schie', 'ter']",3
probleemgestuurders,"['pro', 'bleem', 'ge', 'stuur', 'ders']",5
zijderups,"['zij', 'de', 'rups']",3
mafketeltje,"['maf', 'ke', 'tel', 'tje']",4
misverstand,"['mis', 'ver', 'stand']",3
inktkoelies,"['inkt', 'koe', 'lies']",3
ontzwavelen,"['ont', 'zwa', 've', 'len']",4
werkloos,"['werk', 'loos']",2
oud-aanvoerders,"['oud-aan', 'voer', 'ders']",3
ronddolen,"['rond', 'do', 'len']",3
studentenblaadje,"['stu', 'den', 'ten', 'blaad', 'je']",5
verdektste,"['ver', 'dekt', 'ste']",3
verwon,"['ver', 'won']",2
maatregel,"['maat', 're', 'gel']",3
schietlappen,"['schiet', 'lap', 'pen']",3
verbetering,"['ver', 'be', 'te', 'ring']",4
rennen,"['ren', 'nen']",2
kerstattenties,"['kerst', 'at', 'ten', 'ties']",4
Deinotherium,"['Dei', 'no', 'the', 'ri', 'um']",5
heterogener,"['he', 'te', 'ro', 'ge', 'ner']",5
aaneenpraat,"['aan', 'een', 'praat']",3
uitkuisen,"['uit', 'kui', 'sen']",3
aardgas,"['aard', 'gas']",2
dichtbij,"['dicht', 'bij']",2
diabetoloog,"['di', 'a', 'be', 'to', 'loog']",5
opwelling,"['op', 'wel', 'ling']",3
revalidatiearts,"['re', 'va', 'li', 'da', 'tie', 'arts']",6
huisvestingsprobleem,"['huis', 'ves', 'tings', 'pro', 'bleem']",5
consonant,"['con', 'so', 'nant']",3
tempen,"['tem', 'pen']",2
properdere,"['pro', 'per', 'de', 're']",4
gewricht,"['ge', 'wricht']",2
eschatologisch,"['es', 'cha', 'to', 'lo', 'gisch']",5
vooropleidingen,"['voor', 'op', 'lei', 'din', 'gen']",5
geklierd,"['ge', 'klierd']",2
tuier,"['tui', 'er']",2
asfaltwegjes,"['as', 'falt', 'weg', 'jes']",4
gemetst,"['ge', 'metst']",2
schop,['schop'],1
attachékoffertjes,"['at', 'ta', 'ché', 'kof', 'fer', 'tjes']",6
speren,"['spe', 'ren']",2
poolen,"['poo', 'len']",2
werkgeven,"['werk', 'ge', 'ven']",3
Deventer,"['De', 'ven', 'ter']",3
blauwe bes,"['blau', 'we', 'bes']",3
mistypen,"['mis', 'ty', 'pen']",3
impopulair,"['im', 'po', 'pu', 'lair']",4
onderwerpszin,"['on', 'der', 'werps', 'zin']",4
Elfstedentocht,"['Elf', 'ste', 'den', 'tocht']",4
Tzotzil,"['Tzot', 'zil']",2
kerstomaat,"['kers', 'to', 'maat']",3
volatiliteit,"['vo', 'la', 'ti', 'li', 'teit']",5
andorens,"['an', 'do', 'rens']",3
tovenares,"['to', 've', 'na', 'res']",4
afschakelen,"['af', 'scha', 'ke', 'len']",4
bewindvoerder,"['be', 'wind', 'voer', 'der']",4
sterk,['sterk'],1
nathalzen,"['nat', 'hal', 'zen']",3
wijnglas,"['wijn', 'glas']",2
scheidsrechter,"['scheids', 'rech', 'ter']",3
kleuteronderwijs,"['kleu', 'ter', 'on', 'der', 'wijs']",5
dennenwolfsklauw,"['den', 'nen', 'wolfs', 'klauw']",4
violetrood,"['vi', 'o', 'let', 'rood']",4
toilet,"['toi', 'let']",2
glip,['glip'],1
geloven,"['ge', 'lo', 'ven']",3
vanilleplant,"['va', 'nil', 'le', 'plant']",4
gistermorgen,"['gis', 'ter', 'mor', 'gen']",4
voorbeschouwen,"['voor', 'be', 'schou', 'wen']",4
stofbrilletje,"['stof', 'bril', 'le', 'tje']",4
kras,['kras'],1
hooliganheffing,"['hoo', 'li', 'gan', 'hef', 'fing']",5
regenboogtrui,"['re', 'gen', 'boog', 'trui']",4
binnenslopen,"['bin', 'nen', 'slo', 'pen']",4
afvinken,"['af', 'vin', 'ken']",3
vuilbak,"['vuil', 'bak']",2
Willemsen,"['Wil', 'lem', 'sen']",3
definieert,"['de', 'fi', 'ni', 'eert']",4
gevangenenbewaarder,"['ge', 'van', 'ge', 'nen', 'be', 'waar', 'der']",7
ces kleine terts,"['ces', 'klei', 'ne', 'terts']",4
gieren,"['gie', 'ren']",2
Klaas Vaak,"['Klaas', 'Vaak']",2
hooghartigere,"['hoog', 'har', 'ti', 'ge', 're']",5
genadeloos,"['ge', 'na', 'de', 'loos']",4
zandgraverij,"['zand', 'gra', 've', 'rij']",4
glans,['glans'],1
waterrad,"['wa', 'ter', 'rad']",3
glottologie,"['glot', 'to', 'lo', 'gie']",4
hoofdgroepmetaal,"['hoofd', 'groep', 'me', 'taal']",4
schijf,['schijf'],1
duchtig,"['duch', 'tig']",2
Fijisch Hindoestani,"['Fi', 'jisch', 'Hin', 'doe', 'sta', 'ni']",6
