woorden,lettergrepen,aantal lettergrepen
dooievisjesvreter,"['dooie', 'vis', 'jes', 'vre', 'ter']",5
drenkeling,"['dren', 'ke', 'ling']",3
leengoed,"['leen', 'goed']",2
intueren,"['in', 'tu', 'e', 'ren']",4
wegeling,"['we', 'ge', 'ling']",3
psychogram,"['psy', 'cho', 'gram']",3
gijl.,['gijl.'],1
vergokt,"['ver', 'gokt']",2
ankertjes,"['an', 'ker', 'tjes']",3
zeventiens,"['ze', 'ven', 'tiens']",3
jaag,['jaag'],1
gerekend,"['ge', 're', 'kend']",3
blondst,['blondst'],1
raisonnabelers,"['rai', 'son', 'na', 'be', 'lers']",5
staking,"['sta', 'king']",2
telefilmpje,"['te', 'le', 'film', 'pje']",4
kwelen,"['kwe', 'len']",2
velddagen,"['veld', 'da', 'gen']",3
smartphoneverbod,"['smart', 'phone', 'ver', 'bod']",4
zomerdrachten,"['zo', 'mer', 'drach', 'ten']",4
zoeloe,"['zoe', 'loe']",2
stomerijmedewerkertje,"['sto', 'me', 'rij', 'me', 'de', 'wer', 'ker', 'tje']",8
haplologietje,"['ha', 'plo', 'lo', 'gie', 'tje']",5
bajes,"['ba', 'jes']",2
vast,['vast'],1
Zeeschelde,"['Zee', 'schel', 'de']",3
bedijend,"['be', 'dij', 'end']",3
accountancy,"['ac', 'coun', 'tan', 'cy']",4
tempo's,"['tem', ""po's""]",2
jarretelgordel,"['jar', 're', 'tel', 'gor', 'del']",5
mesjogge,"['me', 'sjog', 'ge']",3
ontgassen,"['ont', 'gas', 'sen']",3
vlaag,['vlaag'],1
a.h.w.,['a.h.w.'],1
krijgshaftig,"['krijgs', 'haf', 'tig']",3
schiften,"['schif', 'ten']",2
slikken,"['slik', 'ken']",2
voorganger,"['voor', 'gan', 'ger']",3
aardbeirood,"['aard', 'bei', 'rood']",3
maagschap,"['maag', 'schap']",2
kwibussen,"['kwi', 'bus', 'sen']",3
bosbouwkundigst,"['bos', 'bouw', 'kun', 'digst']",4
ontgoochelend,"['ont', 'goo', 'che', 'lend']",4
relatie,"['re', 'la', 'tie']",3
Wikiversity,"['Wi', 'ki', 'ver', 'si', 'ty']",5
leenstelseltje,"['leen', 'stel', 'sel', 'tje']",4
miskijken,"['mis', 'kij', 'ken']",3
wissen,"['wis', 'sen']",2
Aïs-grotetertstoonsoort,"['Aïs-gro', 'te', 'terts', 'toon', 'soort']",5
gepatenteerd,"['ge', 'pa', 'ten', 'teerd']",4
aangenaamste,"['aan', 'ge', 'naam', 'ste']",4
sekte,"['sek', 'te']",2
kunstroof,"['kunst', 'roof']",2
huisgerief,"['huis', 'ge', 'rief']",3
inproppen,"['in', 'prop', 'pen']",3
vergroofde,"['ver', 'groof', 'de']",3
chanteerden,"['chan', 'teer', 'den']",3
Olympische Winterspelen,"['Olym', 'pi', 'sche', 'Win', 'ter', 'spe', 'len']",7
possibiliteit,"['po', 'ssi', 'bi', 'li', 'teit']",5
vindelige,"['vin', 'de', 'li', 'ge']",4
tweevoeter,"['twee', 'voe', 'ter']",3
overnachten,"['over', 'nach', 'ten']",3
traktaat,"['trak', 'taat']",2
tochthondjes,"['tocht', 'hond', 'jes']",3
geligere,"['ge', 'li', 'ge', 're']",4
cinematografie,"['ci', 'ne', 'ma', 'to', 'gra', 'fie']",6
lek,['lek'],1
ziekte,"['ziek', 'te']",2
boterhammendoos,"['bo', 'ter', 'ham', 'men', 'doos']",5
aanhorig,"['aan', 'ho', 'rig']",3
strontvervelends,"['stront', 'ver', 've', 'lends']",4
giecheligere,"['gie', 'che', 'li', 'ge', 're']",5
gasdichters,"['gas', 'dich', 'ters']",3
induikend,"['in', 'dui', 'kend']",3
bunraku's,"['bun', 'ra', ""ku's""]",3
draaiboom,"['draai', 'boom']",2
gegeneerd,"['ge', 'ge', 'neerd']",3
piqués,"['pi', 'qués']",2
tabaksculture,"['ta', 'baks', 'cul', 'tu', 're']",5
QT,['QT'],1
ruizelen,"['rui', 'ze', 'len']",3
zaligheden,"['za', 'lig', 'he', 'den']",4
djembé,"['djem', 'bé']",2
verjagen,"['ver', 'ja', 'gen']",3
overlijdend,"['over', 'lij', 'dend']",3
elastieken,"['elas', 'tie', 'ken']",3
zich,['zich'],1
terugkoppelden,"['te', 'rug', 'kop', 'pel', 'den']",5
avondvullende,"['avond', 'vul', 'len', 'de']",4
gecodeerd,"['ge', 'co', 'deerd']",3
theeglaasje,"['thee', 'glaas', 'je']",3
sekse,"['sek', 'se']",2
gespierde,"['ge', 'spier', 'de']",3
poederigs,"['poe', 'de', 'rigs']",3
Centraal-Huasteeks Nahuatl,"['Cen', 'traal-Hu', 'as', 'teeks', 'Na', 'hu', 'atl']",7
schaars,['schaars'],1
kwalpoliep,"['kwal', 'po', 'liep']",3
interpolatie,"['in', 'ter', 'po', 'la', 'tie']",5
astrofotografie,"['as', 'tro', 'fo', 'to', 'gra', 'fie']",6
ambeteren,"['am', 'be', 'te', 'ren']",4
filippine,"['fi', 'lip', 'pi', 'ne']",4
marktideologie,"['markt', 'ideo', 'lo', 'gie']",4
paardenbreedte,"['paar', 'den', 'breed', 'te']",4
heenbrengen,"['heen', 'bren', 'gen']",3
paswoord,"['pas', 'woord']",2
fraudeert,"['frau', 'deert']",2
speelman,"['speel', 'man']",2
digestaten,"['di', 'ge', 'sta', 'ten']",4
opdrachten,"['op', 'drach', 'ten']",3
schoonmaakdoekje,"['schoon', 'maak', 'doek', 'je']",4
mail,['mail'],1
zwierde droog,"['zwier', 'de', 'droog']",3
sans-papiers,"['sans-pa', 'piers']",2
strelinkje,"['stre', 'lin', 'kje']",3
absolutiefje,"['ab', 'so', 'lu', 'tief', 'je']",5
enfin,"['en', 'fin']",2
onrein,"['on', 'rein']",2
quadriljard,"['qua', 'dril', 'jard']",3
havencafé,"['ha', 'ven', 'ca', 'fé']",4
zeekaart,"['zee', 'kaart']",2
waterstaatskerkjes,"['wa', 'ter', 'staats', 'kerk', 'jes']",5
schrijlingse,"['schrij', 'ling', 'se']",3
dreg,['dreg'],1
kachelsmid,"['ka', 'chel', 'smid']",3
binnengestapt,"['bin', 'nen', 'ge', 'stapt']",4
fractiegenote,"['frac', 'tie', 'ge', 'no', 'te']",5
grosse,"['gros', 'se']",2
Tsonga,"['Tson', 'ga']",2
liquiditeit,"['li', 'qui', 'di', 'teit']",4
schoolonderzoek,"['school', 'on', 'der', 'zoek']",4
bijnier,"['bij', 'nier']",2
polyvinyl,"['po', 'ly', 'vi', 'nyl']",4
babyboomer,"['ba', 'by', 'boo', 'mer']",4
aardzakken,"['aard', 'zak', 'ken']",3
toezendend,"['toe', 'zen', 'dend']",3
Armenië,"['Ar', 'me', 'nië']",3
botanicus,"['bo', 'ta', 'ni', 'cus']",4
disciplineert,"['dis', 'ci', 'pli', 'neert']",4
opnemen,"['op', 'ne', 'men']",3
Kowiai,"['Ko', 'wiai']",2
kreukeltje,"['kreu', 'kel', 'tje']",3
voorbereider,"['voor', 'be', 'rei', 'der']",4
najaarscollecties,"['na', 'jaars', 'col', 'lec', 'ties']",5
gevoosd,"['ge', 'voosd']",2
alkalimetaal,"['al', 'ka', 'li', 'me', 'taal']",5
resems,"['re', 'sems']",2
strikdas,"['strik', 'das']",2
kapoen,"['ka', 'poen']",2
cellulaire,"['cel', 'lu', 'lai', 're']",4
zwavelarm,"['zwa', 'vel', 'arm']",3
binnenwiel,"['bin', 'nen', 'wiel']",3
verfspullen,"['verf', 'spul', 'len']",3
oktoberdag,"['ok', 'to', 'ber', 'dag']",4
aardkundige,"['aard', 'kun', 'di', 'ge']",4
stabiel,"['sta', 'biel']",2
nummer,"['num', 'mer']",2
augustusweken,"['au', 'gus', 'tus', 'we', 'ken']",5
overstek,"['over', 'stek']",2
collusie,"['col', 'lu', 'sie']",3
recherche,"['re', 'cher', 'che']",3
tonsil,"['ton', 'sil']",2
grootseptiemakkoord,"['groot', 'sep', 'tiem', 'ak', 'koord']",5
Luba-Katanga,"['Lu', 'ba-Ka', 'tan', 'ga']",4
idyllischer,"['idyl', 'li', 'scher']",3
meevaren,"['mee', 'va', 'ren']",3
gaffel,"['gaf', 'fel']",2
danspasjes,"['dans', 'pas', 'jes']",3
vervaarlijkere,"['ver', 'vaar', 'lij', 'ke', 're']",5
netsuke,"['net', 'su', 'ke']",3
vaccinatiewet,"['vac', 'ci', 'na', 'tie', 'wet']",5
vliegt in,"['vliegt', 'in']",2
poespas,"['poes', 'pas']",2
documentatiesystemen,"['do', 'cu', 'men', 'ta', 'tie', 'sys', 'te', 'men']",8
Shuar,"['Shu', 'ar']",2
overwaard,"['over', 'waard']",2
angsthaasjes,"['angst', 'haas', 'jes']",3
treurwilg,"['treur', 'wilg']",2
rugzijde,"['rug', 'zij', 'de']",3
moratorium,"['mo', 'ra', 'to', 'ri', 'um']",5
flintertjes,"['flin', 'ter', 'tjes']",3
eikenblad,"['ei', 'ken', 'blad']",3
prekwalificatie,"['pre', 'kwa', 'li', 'fi', 'ca', 'tie']",6
campylobacter,"['cam', 'py', 'lo', 'bac', 'ter']",5
partijsecretaris,"['par', 'tij', 'se', 'cre', 'ta', 'ris']",6
Veda,"['Ve', 'da']",2
geluid,"['ge', 'luid']",2
abstinenten,"['ab', 'sti', 'nen', 'ten']",4
aalfuikjes,"['aal', 'fuik', 'jes']",3
exo-,['exo-'],1
brilmontuur,"['bril', 'mon', 'tuur']",3
puddelaar,"['pud', 'de', 'laar']",3
missende,"['mis', 'sen', 'de']",3
alertering,"['aler', 'te', 'ring']",3
werkelijkheid,"['wer', 'ke', 'lijk', 'heid']",4
thigmonastie,"['thig', 'mo', 'nas', 'tie']",4
nuttigheid,"['nut', 'tig', 'heid']",3
POP,['POP'],1
gratuite,"['gra', 'tui', 'te']",3
dempigere,"['dem', 'pi', 'ge', 're']",4
enkele,"['en', 'ke', 'le']",3
FYI,['FYI'],1
waterarme,"['wa', 'ter', 'ar', 'me']",4
renpaard,"['ren', 'paard']",2
parabolisch,"['pa', 'ra', 'bo', 'lisch']",4
wegspeel,"['weg', 'speel']",2
navrant,"['na', 'vrant']",2
angisa,"['an', 'gi', 'sa']",3
zanger-componisten,"['zan', 'ger-com', 'po', 'nis', 'ten']",5
krapéwiwiri,"['kra', 'pé', 'wi', 'wi', 'ri']",5
watervalletje,"['wa', 'ter', 'val', 'le', 'tje']",5
postagentschap,"['post', 'agent', 'schap']",3
Antwerpse,"['Ant', 'werp', 'se']",3
trekvogel,"['trek', 'vo', 'gel']",3
twinkelingen,"['twin', 'ke', 'lin', 'gen']",4
verwonnen,"['ver', 'won', 'nen']",3
celebreert,"['ce', 'le', 'breert']",3
aanvalsremmertje,"['aan', 'vals', 'rem', 'mer', 'tje']",5
onderstreepten,"['on', 'der', 'streep', 'ten']",4
chicste,"['chic', 'ste']",2
gevaccineerd,"['ge', 'vac', 'ci', 'neerd']",4
symfonisch,"['sym', 'fo', 'nisch']",3
steun,['steun'],1
tongvaren,"['tong', 'va', 'ren']",3
foyer,"['foy', 'er']",2
menslievenders,"['mens', 'lie', 'ven', 'ders']",4
immoreel,"['im', 'mo', 'reel']",3
ontzwaveling,"['ont', 'zwa', 've', 'ling']",4
mentaliteiten,"['men', 'ta', 'li', 'tei', 'ten']",5
binnentikt,"['bin', 'nen', 'tikt']",3
geluidsdicht,"['ge', 'luids', 'dicht']",3
trakteren,"['trak', 'te', 'ren']",3
bestendige,"['be', 'sten', 'di', 'ge']",4
kevie,"['ke', 'vie']",2
knijperigste,"['knij', 'pe', 'rig', 'ste']",4
misleiding,"['mis', 'lei', 'ding']",3
uitbreiding,"['uit', 'brei', 'ding']",3
fundi,"['fun', 'di']",2
warrant,"['war', 'rant']",2
stollens,"['stol', 'lens']",2
ionisatiepotentialen,"['io', 'ni', 'sa', 'tie', 'po', 'ten', 'ti', 'a', 'len']",9
baksteen,"['bak', 'steen']",2
kaberdoesje,"['ka', 'ber', 'does', 'je']",4
afwasborstel,"['af', 'was', 'bor', 'stel']",4
mollig,"['mol', 'lig']",2
IJe,['IJe'],1
willekeur,"['wil', 'le', 'keur']",3
ongelijkheid,"['on', 'ge', 'lijk', 'heid']",4
ontbloot,"['ont', 'bloot']",2
geschrokt,"['ge', 'schrokt']",2
amorf,['amorf'],1
goeste,"['goes', 'te']",2
nietsontziend,"['niets', 'ont', 'ziend']",3
androloog,"['an', 'dro', 'loog']",3
spinsel,"['spin', 'sel']",2
actueelst,"['ac', 'tu', 'eelst']",3
gistermiddag,"['gis', 'ter', 'mid', 'dag']",4
schijnen,"['schij', 'nen']",2
heilig,"['hei', 'lig']",2
ordehandhavingen,"['or', 'de', 'hand', 'ha', 'vin', 'gen']",6
bijgevoerd,"['bij', 'ge', 'voerd']",3
gecompliceerd,"['ge', 'com', 'pli', 'ceerd']",4
pasteuriseren,"['pas', 'teu', 'ri', 'se', 'ren']",5
ging,['ging'],1
tersluikste,"['ter', 'sluiks', 'te']",3
katoendrukker,"['ka', 'toen', 'druk', 'ker']",4
overvleugelde,"['over', 'vleu', 'gel', 'de']",4
cyclus,"['cy', 'clus']",2
bruidegomspijp,"['brui', 'de', 'goms', 'pijp']",4
spoorlui,"['spoor', 'lui']",2
scapulier,"['sca', 'pu', 'lier']",3
normativiteit,"['nor', 'ma', 'ti', 'vi', 'teit']",5
turbomotor,"['tur', 'bo', 'mo', 'tor']",4
onprettig,"['on', 'pret', 'tig']",3
lijdende vorm,"['lij', 'den', 'de', 'vorm']",4
druip af,"['druip', 'af']",2
haaietand,"['haai', 'e', 'tand']",3
zwartgeblakerdst,"['zwart', 'ge', 'bla', 'kerdst']",4
Mon,['Mon'],1
veraangenamend,"['ver', 'aan', 'ge', 'na', 'mend']",5
springtuigen,"['spring', 'tui', 'gen']",3
ontgroeiend,"['ont', 'groei', 'end']",3
aarsgaten,"['aars', 'ga', 'ten']",3
verlopen,"['ver', 'lo', 'pen']",3
beproefdst,"['be', 'proefdst']",2
doelmarkt,"['doel', 'markt']",2
vurenhout,"['vu', 'ren', 'hout']",3
lagen bij,"['la', 'gen', 'bij']",3
meandrisch,"['me', 'an', 'drisch']",3
atlasjes,"['at', 'las', 'jes']",3
bêtise,"['bê', 'ti', 'se']",3
staaf,['staaf'],1
Tsjetsjenië,"['Tsjet', 'sje', 'nië']",3
ruimtestation,"['ruim', 'te', 'sta', 'ti', 'on']",5
defungeerde,"['de', 'fun', 'geer', 'de']",4
kaakgewrichten,"['kaak', 'ge', 'wrich', 'ten']",4
ploegend,"['ploe', 'gend']",2
dactylograaf,"['dac', 'ty', 'lo', 'graaf']",4
rondgereisd,"['rond', 'ge', 'reisd']",3
vernietigen,"['ver', 'nie', 'ti', 'gen']",4
kroketten,"['kro', 'ket', 'ten']",3
kantonnaal,"['kan', 'ton', 'naal']",3
leider,"['lei', 'der']",2
Oost-Tochaars,"['Oost-To', 'chaars']",2
oeveraquarium,"['oe', 'ver', 'aqua', 'ri', 'um']",5
trekogen,"['trek', 'o', 'gen']",3
koekoek,"['koe', 'koek']",2
Komintern,"['Kom', 'in', 'tern']",3
woonomstandigheden,"['woon', 'om', 'stan', 'dig', 'he', 'den']",6
pietluttigers,"['piet', 'lut', 'ti', 'gers']",4
belgicisme,"['bel', 'gi', 'cis', 'me']",4
wifiverbinding,"['wi', 'fi', 'ver', 'bin', 'ding']",5
miljoenenclaims,"['mil', 'joe', 'nen', 'claims']",4
zesvlak,"['zes', 'vlak']",2
misslaan,"['mis', 'slaan']",2
verwelkomende,"['ver', 'wel', 'ko', 'men', 'de']",5
Boedapest,"['Boe', 'da', 'pest']",3
draag over,"['draag', 'over']",2
aanbinden,"['aan', 'bin', 'den']",3
bejammerend,"['be', 'jam', 'me', 'rend']",4
reserve,"['re', 'ser', 've']",3
kostschooljongetjes,"['kost', 'school', 'jon', 'ge', 'tjes']",5
bewerkstelligt,"['be', 'werk', 'stel', 'ligt']",4
protesteert,"['pro', 'tes', 'teert']",3
hoerenhuis,"['hoe', 'ren', 'huis']",3
zweert,['zweert'],1
laan,['laan'],1
typograafjes,"['ty', 'po', 'graaf', 'jes']",4
contingent,"['con', 'tin', 'gent']",3
arbeidersbuurt,"['ar', 'bei', 'ders', 'buurt']",4
vrouwenbevrijdingen,"['vrou', 'wen', 'be', 'vrij', 'din', 'gen']",6
zakenregisters,"['za', 'ken', 're', 'gis', 'ters']",5
zeeziekers,"['zee', 'zie', 'kers']",3
honderdnegentigjarige,"['hon', 'derd', 'ne', 'gen', 'tig', 'ja', 'ri', 'ge']",8
zeegroene,"['zee', 'groe', 'ne']",3
dualistischers,"['du', 'a', 'lis', 'ti', 'schers']",5
bottleneckje,"['bot', 'tle', 'neck', 'je']",4
memorisatie,"['me', 'mo', 'ri', 'sa', 'tie']",5
indeclinabel,"['in', 'de', 'cli', 'na', 'bel']",5
recycleert,"['re', 'cy', 'cleert']",3
volkstoneeltje,"['volks', 'to', 'neel', 'tje']",4
tweedeklas,"['twee', 'de', 'klas']",3
Noors,['Noors'],1
manoeuvreerbaarders,"['ma', 'noeu', 'vreer', 'baar', 'ders']",5
seksschandaal,"['seks', 'schan', 'daal']",3
eendenborsten,"['een', 'den', 'bor', 'sten']",4
dispatcher,"['dis', 'pat', 'cher']",3
testsamenleving,"['test', 'sa', 'men', 'le', 'ving']",5
knevelden,"['kne', 'vel', 'den']",3
hernoemde,"['her', 'noem', 'de']",3
salsa,"['sal', 'sa']",2
aktentas,"['ak', 'ten', 'tas']",3
tanden,"['tan', 'den']",2
carburatoren,"['car', 'bu', 'ra', 'to', 'ren']",5
al,['al'],1
biedster,"['bied', 'ster']",2
emulsie,"['emul', 'sie']",2
diklipharder,"['dik', 'lip', 'har', 'der']",4
Kaninefaat,"['Ka', 'ni', 'ne', 'faat']",4
kiesvee,"['kies', 'vee']",2
kubieke centimeter,"['ku', 'bie', 'ke', 'cen', 'ti', 'me', 'ter']",7
aardwolf,"['aard', 'wolf']",2
prielen,"['prie', 'len']",2
aanneembaardere,"['aan', 'neem', 'baar', 'de', 're']",5
fideï-commissaris,"['fi', 'deï-com', 'mis', 'sa', 'ris']",5
eetzalen,"['eet', 'za', 'len']",3
staatsregeling,"['staats', 're', 'ge', 'ling']",4
Bernhard,"['Bern', 'hard']",2
inburgeraar,"['in', 'bur', 'ge', 'raar']",4
enkelsok,"['en', 'kel', 'sok']",3
bursa's,"['bur', ""sa's""]",2
deugdelijk,"['deug', 'de', 'lijk']",3
beverigers,"['be', 've', 'ri', 'gers']",4
wegveeg,"['weg', 'veeg']",2
heermoes,"['heer', 'moes']",2
deporteerden,"['de', 'por', 'teer', 'den']",4
heupworp,"['heup', 'worp']",2
gelukscocktail,"['ge', 'luks', 'cock', 'tail']",4
kentekenbewijs,"['ken', 'te', 'ken', 'be', 'wijs']",5
moeskopperij,"['moes', 'kop', 'pe', 'rij']",4
Krijgshof,"['Krijgs', 'hof']",2
gipsafdruk,"['gips', 'af', 'druk']",3
kussentjes,"['kus', 'sen', 'tjes']",3
petabytes,"['pe', 'ta', 'bytes']",3
zuurtje,"['zuur', 'tje']",2
doodgaand,"['dood', 'gaand']",2
harden,"['har', 'den']",2
bètablokkeerdertje,"['bè', 'ta', 'blok', 'keer', 'der', 'tje']",6
gootwater,"['goot', 'wa', 'ter']",3
frank,['frank'],1
drooggelegd,"['droog', 'ge', 'legd']",3
fouilleren,"['fouil', 'le', 'ren']",3
samenhokken,"['sa', 'men', 'hok', 'ken']",4
mondgemeen,"['mond', 'ge', 'meen']",3
kanarie,"['ka', 'na', 'rie']",3
gerieflijke,"['ge', 'rief', 'lij', 'ke']",4
exemplairder,"['exem', 'plair', 'der']",3
congestieproblemen,"['con', 'ges', 'tie', 'pro', 'ble', 'men']",6
twintighoek,"['twin', 'tig', 'hoek']",3
azotometer,"['azo', 'to', 'me', 'ter']",4
maalgraad,"['maal', 'graad']",2
onderzijde,"['on', 'der', 'zij', 'de']",4
tikkeltjes,"['tik', 'kel', 'tjes']",3
superfecundatie,"['su', 'per', 'fe', 'cun', 'da', 'tie']",6
beroepsonderwijs,"['be', 'roeps', 'on', 'der', 'wijs']",5
begrotelijke,"['be', 'gro', 'te', 'lij', 'ke']",5
castje,"['cast', 'je']",2
ontbijtreepjes,"['ont', 'bijt', 'reep', 'jes']",4
gireerden,"['gi', 'reer', 'den']",3
shampoos,"['sham', 'poos']",2
gemeenschapsparlementen,"['ge', 'meen', 'schaps', 'par', 'le', 'men', 'ten']",7
suikercampagne,"['sui', 'ker', 'cam', 'pag', 'ne']",5
spertijden,"['sper', 'tij', 'den']",3
oppervlak,"['op', 'per', 'vlak']",3
middelpuntzoekend,"['mid', 'del', 'punt', 'zoe', 'kend']",5
curlingouders,"['cur', 'ling', 'ou', 'ders']",4
hekstijlen,"['hek', 'stij', 'len']",3
evenwijdig,"['even', 'wij', 'dig']",3
aromaat,"['aro', 'maat']",2
zakenreizen,"['za', 'ken', 'rei', 'zen']",4
centrifugaalregelaartjes,"['cen', 'tri', 'fu', 'gaal', 're', 'ge', 'laar', 'tjes']",8
massademonstratie,"['mas', 'sa', 'de', 'mon', 'stra', 'tie']",6
internetveiling,"['in', 'ter', 'net', 'vei', 'ling']",5
skibox,"['ski', 'box']",2
inslaan,"['in', 'slaan']",2
gecombineerde,"['ge', 'com', 'bi', 'neer', 'de']",5
akerkloot,"['aker', 'kloot']",2
RAL-kleur,['RAL-kleur'],1
dociliteit,"['do', 'ci', 'li', 'teit']",4
yagi-uda-antennes,"['ya', 'gi-uda-an', 'ten', 'nes']",4
besluitvorming,"['be', 'sluit', 'vor', 'ming']",4
univociteit,"['uni', 'vo', 'ci', 'teit']",4
binnenlaten,"['bin', 'nen', 'la', 'ten']",4
fakkel,"['fak', 'kel']",2
etnograafje,"['et', 'no', 'graaf', 'je']",4
repareren,"['re', 'pa', 're', 'ren']",4
cDNA,['cDNA'],1
symbolisatie,"['sym', 'bo', 'li', 'sa', 'tie']",5
Bosnië,"['Bos', 'nië']",2
kanonnade,"['ka', 'non', 'na', 'de']",4
tandzijde,"['tand', 'zij', 'de']",3
ingrijpen,"['in', 'grij', 'pen']",3
duwen,"['du', 'wen']",2
beeldschoon,"['beeld', 'schoon']",2
voortwoeden,"['voort', 'woe', 'den']",3
bezinnen,"['be', 'zin', 'nen']",3
Rode Zee,"['Ro', 'de', 'Zee']",3
Witte Donderdagje,"['Wit', 'te', 'Don', 'der', 'dag', 'je']",6
trommel,"['trom', 'mel']",2
hartverzakking,"['hart', 'ver', 'zak', 'king']",4
bodemprocedure,"['bo', 'dem', 'pro', 'ce', 'du', 're']",6
verzwakken,"['ver', 'zwak', 'ken']",3
doorbraak,"['door', 'braak']",2
misdoen,"['mis', 'doen']",2
panamaziekte,"['pa', 'na', 'ma', 'ziek', 'te']",5
vadertje,"['va', 'der', 'tje']",3
sedaties,"['se', 'da', 'ties']",3
keurder,"['keur', 'der']",2
commercials,"['com', 'mer', 'ci', 'als']",4
vuurspuwen,"['vuur', 'spu', 'wen']",3
jelie,"['je', 'lie']",2
schurkt aan,"['schurkt', 'aan']",2
log,['log'],1
hebzuchtige,"['heb', 'zuch', 'ti', 'ge']",4
bazigheid,"['ba', 'zig', 'heid']",3
bermslet,"['berm', 'slet']",2
terbiumatomen,"['ter', 'bi', 'um', 'ato', 'men']",5
verdelgend,"['ver', 'del', 'gend']",3
Tsjecho-Slowakije,"['Tsje', 'cho-Slo', 'wa', 'kije']",4
psychologie,"['psy', 'cho', 'lo', 'gie']",4
brouwer,"['brou', 'wer']",2
wegschuiven,"['weg', 'schui', 'ven']",3
congenialiteit,"['con', 'ge', 'ni', 'a', 'li', 'teit']",6
richten,"['rich', 'ten']",2
plonzen,"['plon', 'zen']",2
vastgeklemde,"['vast', 'ge', 'klem', 'de']",4
morgenstond,"['mor', 'gen', 'stond']",3
dader,"['da', 'der']",2
A-bom,['A-bom'],1
fraudezaak,"['frau', 'de', 'zaak']",3
urgentere,"['ur', 'gen', 'te', 're']",4
correspondente,"['cor', 'res', 'pon', 'den', 'te']",5
aaibaarheid,"['aai', 'baar', 'heid']",3
voegwerk,"['voeg', 'werk']",2
cola lights,"['co', 'la', 'lights']",3
ronkte door,"['ronk', 'te', 'door']",3
achillespeesblessuretjes,"['achil', 'les', 'pees', 'bles', 'su', 're', 'tjes']",7
enzymoloog,"['en', 'zy', 'mo', 'loog']",4
slijptrein,"['slijp', 'trein']",2
convertibel,"['con', 'ver', 'ti', 'bel']",4
koolstofdioxide,"['kool', 'stof', 'di', 'oxi', 'de']",5
traagzamerst,"['traag', 'za', 'merst']",3
blindklinknageltang,"['blind', 'klink', 'na', 'gel', 'tang']",5
strot,['strot'],1
ondertoon,"['on', 'der', 'toon']",3
zwartrijdt,"['zwart', 'rijdt']",2
parasitemie,"['pa', 'ra', 'si', 'te', 'mie']",5
appelen,"['ap', 'pe', 'len']",3
bagagewagentjes,"['ba', 'ga', 'ge', 'wa', 'gen', 'tjes']",6
eendvogel,"['eend', 'vo', 'gel']",3
quaternion,"['qua', 'ter', 'ni', 'on']",4
connectie,"['con', 'nec', 'tie']",3
omhoogschieten,"['om', 'hoog', 'schie', 'ten']",4
hergaf,"['her', 'gaf']",2
kwijtend,"['kwij', 'tend']",2
aangaat,"['aan', 'gaat']",2
remontes,"['re', 'mon', 'tes']",3
zoeklampen,"['zoek', 'lam', 'pen']",3
flair,['flair'],1
achten,"['ach', 'ten']",2
oranjerie,"['oran', 'je', 'rie']",3
huidklachten,"['huid', 'klach', 'ten']",3
viervoetje,"['vier', 'voet', 'je']",3
anticyclischers,"['an', 'ti', 'cy', 'cli', 'schers']",5
Zaandammertje,"['Zaan', 'dam', 'mer', 'tje']",4
tomaatrood,"['to', 'maat', 'rood']",3
gerispt,"['ge', 'rispt']",2
getwintig,"['ge', 'twin', 'tig']",3
temporairst,"['tem', 'po', 'rairst']",3
annexeerde,"['an', 'nexeer', 'de']",3
bouwonderneming,"['bouw', 'on', 'der', 'ne', 'ming']",5
verlodend,"['ver', 'lo', 'dend']",3
televisieapparaat,"['te', 'le', 'vi', 'sie', 'ap', 'pa', 'raat']",7
concept,"['con', 'cept']",2
opensperren,"['open', 'sper', 'ren']",3
rotend,"['ro', 'tend']",2
zalmfiletjes,"['zalm', 'fi', 'let', 'jes']",4
stagge,"['stag', 'ge']",2
leeslinten,"['lees', 'lin', 'ten']",3
omspannend,"['om', 'span', 'nend']",3
Mirandees,"['Mi', 'ran', 'dees']",3
kabelexploitant,"['ka', 'bel', 'ex', 'ploi', 'tant']",5
startpuntjes,"['start', 'punt', 'jes']",3
verbouwt,"['ver', 'bouwt']",2
tabakswaren,"['ta', 'baks', 'wa', 'ren']",4
zuidgerichtst,"['zuid', 'ge', 'richtst']",3
zielenpieten,"['zie', 'len', 'pie', 'ten']",4
autobandventieldop,"['au', 'to', 'band', 'ven', 'tiel', 'dop']",6
vliegenpootje,"['vlie', 'gen', 'poot', 'je']",4
familiefilmpjes,"['fa', 'mi', 'lie', 'film', 'pjes']",5
gestormd,"['ge', 'stormd']",2
quitte,"['quit', 'te']",2
verzweeg,"['ver', 'zweeg']",2
repulsie,"['re', 'pul', 'sie']",3
eruitzien,"['er', 'uit', 'zien']",3
algemenere,"['al', 'ge', 'me', 'ne', 're']",5
wisselvallig,"['wis', 'sel', 'val', 'lig']",4
naamwoordelijk,"['naam', 'woor', 'de', 'lijk']",4
kapperkooltje,"['kap', 'per', 'kool', 'tje']",4
engagement,"['en', 'ga', 'ge', 'ment']",4
zweefzadel,"['zweef', 'za', 'del']",3
zuiderbreedte,"['zui', 'der', 'breed', 'te']",4
hoge feestdagen,"['ho', 'ge', 'feest', 'da', 'gen']",5
yuppies,"['yup', 'pies']",2
talenschool,"['ta', 'len', 'school']",3
spelwoordjes,"['spel', 'woord', 'jes']",3
