woorden,lettergrepen,aantal lettergrepen
poge,"['po', 'ge']",2
paardenweiden,"['paar', 'den', 'wei', 'den']",4
triglief,"['tri', 'glief']",2
aandurven,"['aan', 'dur', 'ven']",3
christengemeentetjes,"['chris', 'ten', 'ge', 'meen', 'te', 'tjes']",6
onedelst,"['on', 'edelst']",2
aya,['aya'],1
Gis-groot,['Gis-groot'],1
onbedeelds,"['on', 'be', 'deelds']",3
trimsalons,"['trim', 'sa', 'lons']",3
gesjamiem,"['ge', 'sja', 'miem']",3
papegaaiduiker,"['pa', 'pe', 'gaai', 'dui', 'ker']",5
3D-printend,"['3D-prin', 'tend']",2
pseudowetenschappelijker,"['pseu', 'do', 'we', 'ten', 'schap', 'pe', 'lij', 'ker']",8
pleuralgie,"['pleu', 'ral', 'gie']",3
Ossetisch,"['Os', 'se', 'tisch']",3
mastaba's,"['mas', 'ta', ""ba's""]",3
koliek,"['ko', 'liek']",2
plantkunde,"['plant', 'kun', 'de']",3
jennen,"['jen', 'nen']",2
anaalvin,"['anaal', 'vin']",2
in- en inslechte,"['in-', 'en', 'in', 'slech', 'te']",5
politieagentetje,"['po', 'li', 'tie', 'agen', 'te', 'tje']",6
hoerenmadammen,"['hoe', 'ren', 'ma', 'dam', 'men']",5
meerradijs,"['meer', 'ra', 'dijs']",3
wijwater,"['wij', 'wa', 'ter']",3
albedil,"['al', 'be', 'dil']",3
€100-biljetjes,"['€100-bil', 'jet', 'jes']",3
gekijf,"['ge', 'kijf']",2
herleven,"['her', 'le', 'ven']",3
beukenhout,"['beu', 'ken', 'hout']",3
zeileigenschappen,"['zeil', 'ei', 'gen', 'schap', 'pen']",5
windt om,"['windt', 'om']",2
koket,"['ko', 'ket']",2
eikenboom,"['ei', 'ken', 'boom']",3
isgelijkteken,"['is', 'ge', 'lijk', 'te', 'ken']",5
modewoord,"['mo', 'de', 'woord']",3
horkerigere,"['hor', 'ke', 'ri', 'ge', 're']",5
mangaboek,"['man', 'ga', 'boek']",3
Deses-majeurtoonschaaltje,"['Deses-ma', 'jeur', 'toon', 'schaal', 'tje']",5
narcis,"['nar', 'cis']",2
s,['s'],1
USB-voedingen,"['USB-voe', 'din', 'gen']",3
terugbetalen,"['te', 'rug', 'be', 'ta', 'len']",5
plaksneeuw,"['plak', 'sneeuw']",2
trappelzakjes,"['trap', 'pel', 'zak', 'jes']",4
landbouwproducten,"['land', 'bouw', 'pro', 'duc', 'ten']",5
vis-à-vis,['vis-à-vis'],1
zwembrilletje,"['zwem', 'bril', 'le', 'tje']",4
nuttige handwerken,"['nut', 'ti', 'ge', 'hand', 'wer', 'ken']",6
snickers,"['snic', 'kers']",2
preferenter,"['pre', 'fe', 'ren', 'ter']",4
maltodextrine,"['mal', 'to', 'dex', 'tri', 'ne']",5
filmischers,"['fil', 'mi', 'schers']",3
biechtgeheim,"['biecht', 'ge', 'heim']",3
revoltanter,"['re', 'vol', 'tan', 'ter']",4
ongans,"['on', 'gans']",2
aardappelmoeheid,"['aard', 'ap', 'pel', 'moe', 'heid']",5
hupsakee,"['hup', 'sa', 'kee']",3
dressoirtjes,"['dres', 'soir', 'tjes']",3
lot,['lot'],1
strijkijzer,"['strijk', 'ij', 'zer']",3
weglatingsstrepen,"['weg', 'la', 'tings', 'stre', 'pen']",5
driftbuien,"['drift', 'bui', 'en']",3
aspergepunt,"['as', 'per', 'ge', 'punt']",4
zeptomol,"['zep', 'to', 'mol']",3
technologische,"['tech', 'no', 'lo', 'gi', 'sche']",5
rechtzetten,"['recht', 'zet', 'ten']",3
w,['w'],1
pion,"['pi', 'on']",2
vermenigvuldigingsteken,"['ver', 'me', 'nig', 'vul', 'di', 'gings', 'te', 'ken']",8
weesblad,"['wees', 'blad']",2
ertussendoor,"['er', 'tus', 'sen', 'door']",4
zondelozere,"['zon', 'de', 'lo', 'ze', 're']",5
leesdrama,"['lees', 'dra', 'ma']",3
alarmklokje,"['alarm', 'klok', 'je']",3
duizendhoeken,"['dui', 'zend', 'hoe', 'ken']",4
familieziekste,"['fa', 'mi', 'lie', 'ziek', 'ste']",5
bouffante,"['bouf', 'fan', 'te']",3
obstruerende,"['ob', 'stru', 'e', 'ren', 'de']",5
tevens,"['te', 'vens']",2
muskietennetjes,"['mus', 'kie', 'ten', 'net', 'jes']",5
berenlul,"['be', 'ren', 'lul']",3
Centraal-Koerdisch,"['Cen', 'traal-Koer', 'disch']",3
reformeren,"['re', 'for', 'me', 'ren']",4
creosoteren,"['cre', 'o', 'so', 'te', 'ren']",5
teddybeer,"['ted', 'dy', 'beer']",3
Afar,['Afar'],1
rommelig,"['rom', 'me', 'lig']",3
dompteur,"['domp', 'teur']",2
barbaartje,"['bar', 'baar', 'tje']",3
taatslager,"['taats', 'la', 'ger']",3
emissierecht,"['emis', 'sie', 'recht']",3
jachttuig,"['jacht', 'tuig']",2
verweidden,"['ver', 'weid', 'den']",3
ongezuurd,"['on', 'ge', 'zuurd']",3
strijkeltjes,"['strij', 'kel', 'tjes']",3
indoctrineerde,"['in', 'doc', 'tri', 'neer', 'de']",5
oud-voorzitster,"['oud-voor', 'zit', 'ster']",3
rokkende,"['rok', 'ken', 'de']",3
driesterrenhotel,"['drie', 'ster', 'ren', 'ho', 'tel']",5
pirouette,"['pi', 'rou', 'et', 'te']",4
aartsleugenaartjes,"['aarts', 'leu', 'ge', 'naar', 'tjes']",5
viervlak,"['vier', 'vlak']",2
kleurstofjes,"['kleur', 'stof', 'jes']",3
spilt,['spilt'],1
randapparaat,"['rand', 'ap', 'pa', 'raat']",4
bemergelen,"['be', 'mer', 'ge', 'len']",4
slurfachtigst,"['slurf', 'ach', 'tigst']",3
curlingmoedertjes,"['cur', 'ling', 'moe', 'der', 'tjes']",5
apotheose,"['apo', 'the', 'o', 'se']",4
hult in,"['hult', 'in']",2
fladderde weg,"['flad', 'der', 'de', 'weg']",4
omkukelen,"['om', 'ku', 'ke', 'len']",4
inzamelend,"['in', 'za', 'me', 'lend']",4
taalgebondeners,"['taal', 'ge', 'bon', 'de', 'ners']",5
hoofdsteundoekje,"['hoofd', 'steun', 'doek', 'je']",4
driefasentransformator,"['drie', 'fa', 'sen', 'trans', 'for', 'ma', 'tor']",7
drugs,['drugs'],1
afropop,"['afro', 'pop']",2
Windhoek,"['Wind', 'hoek']",2
goedheden,"['goed', 'he', 'den']",3
fabricatie,"['fa', 'bri', 'ca', 'tie']",4
spuitgast,"['spuit', 'gast']",2
zakendoen,"['za', 'ken', 'doen']",3
Aizawl,"['Ai', 'zawl']",2
prettig,"['pret', 'tig']",2
kapittelen,"['ka', 'pit', 'te', 'len']",4
spelde af,"['spel', 'de', 'af']",3
moeder,"['moe', 'der']",2
zoek aan,"['zoek', 'aan']",2
arbeidstijd,"['ar', 'beids', 'tijd']",3
klapmuts,"['klap', 'muts']",2
verreiken,"['ver', 'rei', 'ken']",3
liken,"['li', 'ken']",2
oorlogskreetje,"['oor', 'logs', 'kreet', 'je']",4
schipdeur,"['schip', 'deur']",2
verschaffend,"['ver', 'schaf', 'fend']",3
wonderschoons,"['won', 'der', 'schoons']",3
prozaroman,"['pro', 'za', 'ro', 'man']",4
paasklokken,"['paas', 'klok', 'ken']",3
noppige,"['nop', 'pi', 'ge']",3
verkieselijke,"['ver', 'kie', 'se', 'lij', 'ke']",5
filmprojector,"['film', 'pro', 'jec', 'tor']",4
heropgericht,"['her', 'op', 'ge', 'richt']",4
arbitrairder,"['ar', 'bi', 'trair', 'der']",4
dwaalde rond,"['dwaal', 'de', 'rond']",3
dichtgeslibd,"['dicht', 'ge', 'slibd']",3
fluittonen,"['fluit', 'to', 'nen']",3
aardappelschillen,"['aard', 'ap', 'pel', 'schil', 'len']",5
retorten,"['re', 'tor', 'ten']",3
hiv,['hiv'],1
miserere,"['mi', 'se', 're', 're']",4
voortplantingssysteem,"['voort', 'plan', 'tings', 'sys', 'teem']",5
voorvertoon,"['voor', 'ver', 'toon']",3
campinkjes,"['cam', 'pin', 'kjes']",3
cruiseschip,"['cruise', 'schip']",2
hispanisme,"['his', 'pa', 'nis', 'me']",4
achthonderdste,"['acht', 'hon', 'derd', 'ste']",4
natuurkundig,"['na', 'tuur', 'kun', 'dig']",4
zitkuiltjes,"['zit', 'kuil', 'tjes']",3
talenpracticumpje,"['ta', 'len', 'prac', 'ti', 'cum', 'pje']",6
timp,['timp'],1
aan weerszijden,"['aan', 'weers', 'zij', 'den']",4
plaque,"['pla', 'que']",2
foodprocessor,"['food', 'pro', 'ces', 'sor']",4
uiertje,"['ui', 'er', 'tje']",3
baaltjes,"['baal', 'tjes']",2
bespotter,"['be', 'spot', 'ter']",3
g,['g'],1
eensgezinde,"['eens', 'ge', 'zin', 'de']",4
afstaakt,"['af', 'staakt']",2
zeepennen,"['zee', 'pen', 'nen']",3
duikcilindertjes,"['duik', 'ci', 'lin', 'der', 'tjes']",5
taalvaardigheid,"['taal', 'vaar', 'dig', 'heid']",4
oogopslag,"['oog', 'op', 'slag']",3
werkgemeenschap,"['werk', 'ge', 'meen', 'schap']",4
piñata,"['pi', 'ña', 'ta']",3
giraffe,"['gi', 'raf', 'fe']",3
hecht,['hecht'],1
vutters,"['vut', 'ters']",2
pet,['pet'],1
lammetjes,"['lam', 'me', 'tjes']",3
charter,"['char', 'ter']",2
Stockholm,"['Stock', 'holm']",2
ultravioletfilter,"['ul', 'tra', 'vi', 'o', 'let', 'fil', 'ter']",7
bewijsvoerends,"['be', 'wijs', 'voe', 'rends']",4
zekere,"['ze', 'ke', 're']",3
faleristiek,"['fa', 'le', 'ris', 'tiek']",4
oorschelpje,"['oor', 'schelp', 'je']",3
grondwetgevende,"['grond', 'wet', 'ge', 'ven', 'de']",5
aanvullingsexamens,"['aan', 'vul', 'lings', 'exa', 'mens']",5
eigengerechtig,"['ei', 'gen', 'ge', 'rech', 'tig']",5
vlamverdelertje,"['vlam', 'ver', 'de', 'ler', 'tje']",5
bestemde,"['be', 'stem', 'de']",3
koudefrontjes,"['kou', 'de', 'front', 'jes']",4
elektriciteitsprijzen,"['elek', 'tri', 'ci', 'teits', 'prij', 'zen']",6
zevenenzestigjarigs,"['ze', 'ven', 'en', 'zes', 'tig', 'ja', 'rigs']",7
lachsalvo's,"['lach', 'sal', ""vo's""]",3
frusti's,"['frus', ""ti's""]",2
vrijetijdsbesteding,"['vrije', 'tijds', 'be', 'ste', 'ding']",5
beek,['beek'],1
toxofoor,"['toxo', 'foor']",2
hoofdvormen,"['hoofd', 'vor', 'men']",3
deleten,"['de', 'le', 'ten']",3
scheurlijntje,"['scheur', 'lijn', 'tje']",3
detoneren,"['de', 'to', 'ne', 'ren']",4
braamsluipertjes,"['braam', 'slui', 'per', 'tjes']",4
doorgedramd,"['door', 'ge', 'dramd']",3
insjallah,"['in', 'sjal', 'lah']",3
vijandschap,"['vij', 'and', 'schap']",3
coronalockdowntje,"['co', 'ro', 'na', 'lock', 'down', 'tje']",6
handschoenen,"['hand', 'schoe', 'nen']",3
Imroing,"['Im', 'ro', 'ing']",3
aandelenkapitaaltjes,"['aan', 'de', 'len', 'ka', 'pi', 'taal', 'tjes']",7
formol,"['for', 'mol']",2
buitenmaatste,"['bui', 'ten', 'maats', 'te']",4
toevertrouwde,"['toe', 'ver', 'trouw', 'de']",4
pensums,"['pen', 'sums']",2
lekprikkend,"['lek', 'prik', 'kend']",3
lievelingsbarbie,"['lie', 've', 'lings', 'bar', 'bie']",5
minnarij,"['min', 'na', 'rij']",3
draadzaag,"['draad', 'zaag']",2
labiels,"['la', 'biels']",2
mentholsigaretjes,"['men', 'thol', 'si', 'ga', 'ret', 'jes']",6
flottieljes,"['flot', 'tiel', 'jes']",3
aankomstlijntjes,"['aan', 'komst', 'lijn', 'tjes']",4
Senegal,"['Se', 'ne', 'gal']",3
onzeglijk,"['on', 'zeg', 'lijk']",3
aquarelverf,"['aqua', 'rel', 'verf']",3
bigamie,"['bi', 'ga', 'mie']",3
kerstnachten,"['kerst', 'nach', 'ten']",3
proost,['proost'],1
vlampijpje,"['vlam', 'pijp', 'je']",3
waterverontreiniging,"['wa', 'ter', 'ver', 'ont', 'rei', 'ni', 'ging']",7
in de maak,"['in', 'de', 'maak']",3
poederverfjes,"['poe', 'der', 'verf', 'jes']",4
nijlpaardje,"['nijl', 'paard', 'je']",3
zijnsleer,"['zijns', 'leer']",2
oogwaters,"['oog', 'wa', 'ters']",3
FBI,['FBI'],1
aartskanseliertje,"['aarts', 'kan', 'se', 'lier', 'tje']",5
Atlantis,"['At', 'lan', 'tis']",3
Bologna,"['Bo', 'log', 'na']",3
kansenparels,"['kan', 'sen', 'pa', 'rels']",4
aanlijnen,"['aan', 'lij', 'nen']",3
vervloekt,"['ver', 'vloekt']",2
luiwagen,"['lui', 'wa', 'gen']",3
heringericht,"['her', 'in', 'ge', 'richt']",4
tetjes,"['tet', 'jes']",2
jaloers,"['ja', 'loers']",2
zeegodin,"['zee', 'go', 'din']",3
antedateerde,"['an', 'te', 'da', 'teer', 'de']",5
conflictoplossingen,"['con', 'flict', 'op', 'los', 'sin', 'gen']",6
regeringsfunctionaris,"['re', 'ge', 'rings', 'func', 'ti', 'o', 'na', 'ris']",8
receivers,"['re', 'cei', 'vers']",3
heilsoldaten,"['heil', 'sol', 'da', 'ten']",4
maakbaar,"['maak', 'baar']",2
modeltrein,"['mo', 'del', 'trein']",3
elliptischere,"['el', 'lip', 'ti', 'sche', 're']",5
baanbrekenders,"['baan', 'bre', 'ken', 'ders']",4
geelkopertje,"['geel', 'ko', 'per', 'tje']",4
aanaarden,"['aan', 'aar', 'den']",3
speelman,"['speel', 'man']",2
geslachtsproduct,"['ge', 'slachts', 'pro', 'duct']",4
verduldiger,"['ver', 'dul', 'di', 'ger']",4
op hol geslagen,"['op', 'hol', 'ge', 'sla', 'gen']",5
abolitionistje,"['abo', 'li', 'ti', 'o', 'nist', 'je']",6
kansberekening,"['kans', 'be', 're', 'ke', 'ning']",5
jagerij,"['ja', 'ge', 'rij']",3
zomerbedje,"['zo', 'mer', 'bed', 'je']",4
vergramder,"['ver', 'gram', 'der']",3
be-,['be-'],1
tastorgaantje,"['tast', 'or', 'gaan', 'tje']",4
gerst,['gerst'],1
uitvouwen,"['uit', 'vou', 'wen']",3
n,['n'],1
belleketrek,"['bel', 'le', 'ke', 'trek']",4
poepspetters,"['poep', 'spet', 'ters']",3
loonbakkers,"['loon', 'bak', 'kers']",3
meegaven,"['mee', 'ga', 'ven']",3
sufficiënter,"['suf', 'fi', 'ci', 'ën', 'ter']",5
hematoompjes,"['he', 'ma', 'toom', 'pjes']",4
vaardigst,"['vaar', 'digst']",2
zie door,"['zie', 'door']",2
aftrekbaarst,"['af', 'trek', 'baarst']",3
onherroepelijke,"['on', 'her', 'roe', 'pe', 'lij', 'ke']",6
cyclocrosses,"['cy', 'clo', 'cros', 'ses']",4
folkloristische,"['fol', 'klo', 'ris', 'ti', 'sche']",5
sujet,"['su', 'jet']",2
enig,['enig'],1
gordingblok,"['gor', 'ding', 'blok']",3
Marjolijns,"['Mar', 'jo', 'lijns']",3
opdondertjes,"['op', 'don', 'der', 'tjes']",4
grondexploitatie,"['grond', 'ex', 'ploi', 'ta', 'tie']",5
defensiewapentje,"['de', 'fen', 'sie', 'wa', 'pen', 'tje']",6
zeeverkenner,"['zee', 'ver', 'ken', 'ner']",4
vertegenwoordig,"['ver', 'te', 'gen', 'woor', 'dig']",5
vrij leren,"['vrij', 'leren']",2
afgeschilderd,"['af', 'ge', 'schil', 'derd']",4
gevangen,"['ge', 'van', 'gen']",3
chemi-,"['che', 'mi-']",2
grijpen,"['grij', 'pen']",2
colères,"['co', 'lè', 'res']",3
bisbille,"['bis', 'bil', 'le']",3
componist,"['com', 'po', 'nist']",3
puntdiagrammen,"['punt', 'dia', 'gram', 'men']",4
animato,"['ani', 'ma', 'to']",3
advieskollege,"['ad', 'vies', 'kol', 'le', 'ge']",5
poederbrief,"['poe', 'der', 'brief']",3
list,['list'],1
vriendelijkheid,"['vrien', 'de', 'lijk', 'heid']",4
hervormers,"['her', 'vor', 'mers']",3
samengevat,"['sa', 'men', 'ge', 'vat']",4
plichtsgetrouwers,"['plichts', 'ge', 'trou', 'wers']",4
swegel,"['swe', 'gel']",2
lycopeen,"['ly', 'co', 'peen']",3
uitoefenen,"['uit', 'oe', 'fe', 'nen']",4
stremsel,"['strem', 'sel']",2
onsportiefst,"['on', 'spor', 'tiefst']",3
trosgamanders,"['tros', 'ga', 'man', 'ders']",4
theateruitvoering,"['the', 'a', 'ter', 'uit', 'voe', 'ring']",6
verfoeid,"['ver', 'foeid']",2
bordelaises,"['bor', 'de', 'lai', 'ses']",4
maggikruid,"['mag', 'gi', 'kruid']",3
geowetenschappen,"['geo', 'we', 'ten', 'schap', 'pen']",5
genomineerden,"['ge', 'no', 'mi', 'neer', 'den']",5
bestuurscollege,"['be', 'stuurs', 'col', 'le', 'ge']",5
naslagwerk,"['na', 'slag', 'werk']",3
tips,['tips'],1
aanwijzertje,"['aan', 'wij', 'zer', 'tje']",4
bakte,"['bak', 'te']",2
suffragette,"['suf', 'fra', 'get', 'te']",4
UWV,['UWV'],1
kwast,['kwast'],1
pompshop,"['pomp', 'shop']",2
geeuwen,"['geeu', 'wen']",2
afsleurde,"['af', 'sleur', 'de']",3
knuffelaar,"['knuf', 'fe', 'laar']",3
gisten,"['gis', 'ten']",2
satellietnavigatiesysteem,"['sa', 'tel', 'liet', 'na', 'vi', 'ga', 'tie', 'sys', 'teem']",9
peroratie,"['per', 'ora', 'tie']",3
saaist,['saaist'],1
Kronieken,"['Kro', 'nie', 'ken']",3
spadeschepjes,"['spa', 'de', 'schep', 'jes']",4
etensrestje,"['etens', 'rest', 'je']",3
funkbas,"['funk', 'bas']",2
E,['E'],1
vetleren,"['vet', 'le', 'ren']",3
smashten,"['smash', 'ten']",2
pistoolschoten,"['pis', 'tool', 'scho', 'ten']",4
pijprookte,"['pijp', 'rook', 'te']",3
cambrium,"['cam', 'bri', 'um']",3
uitroep,"['uit', 'roep']",2
chassidim,"['chas', 'si', 'dim']",3
luid,['luid'],1
chocoladekleur,"['cho', 'co', 'la', 'de', 'kleur']",5
usuelers,"['usu', 'e', 'lers']",3
intervenieert,"['in', 'ter', 've', 'ni', 'eert']",5
crematoriums,"['cre', 'ma', 'to', 'ri', 'ums']",5
claustrofobischer,"['claus', 'tro', 'fo', 'bi', 'scher']",5
bosal,"['bo', 'sal']",2
vormvastst,"['vorm', 'vastst']",2
doorronken,"['door', 'ron', 'ken']",3
Bermudadollar,"['Ber', 'mu', 'da', 'dol', 'lar']",5
ziekteperiodes,"['ziek', 'te', 'pe', 'ri', 'o', 'des']",6
tegennatuurlijk,"['te', 'gen', 'na', 'tuur', 'lijk']",5
rammelkarren,"['ram', 'mel', 'kar', 'ren']",4
spierwit,"['spier', 'wit']",2
persuasiefste,"['per', 'su', 'a', 'sief', 'ste']",5
simplificeren,"['sim', 'pli', 'fi', 'ce', 'ren']",5
voorshands,"['voors', 'hands']",2
doorzonkamer,"['door', 'zon', 'ka', 'mer']",4
offtrail,['offtrail'],1
kaart,['kaart'],1
hamsterhuurde,"['ham', 'ster', 'huur', 'de']",4
manga,"['man', 'ga']",2
parallelcollega,"['pa', 'ral', 'lel', 'col', 'le', 'ga']",6
kafkaiaanst,"['kaf', 'ka', 'iaanst']",3
theeglas,"['thee', 'glas']",2
gemeente,"['ge', 'meen', 'te']",3
solidariteitsmaatregels,"['so', 'li', 'da', 'ri', 'teits', 'maat', 're', 'gels']",8
zomermiddagen,"['zo', 'mer', 'mid', 'da', 'gen']",5
sarcasten,"['sar', 'cas', 'ten']",3
bierpotje,"['bier', 'pot', 'je']",3
verlettend,"['ver', 'let', 'tend']",3
foutgebied,"['fout', 'ge', 'bied']",3
sokkerigst,"['sok', 'ke', 'rigst']",3
haast,['haast'],1
toch,['toch'],1
oplapwerk,"['op', 'lap', 'werk']",3
kiepen,"['kie', 'pen']",2
omdijken,"['om', 'dij', 'ken']",3
discussiegroepje,"['dis', 'cus', 'sie', 'groep', 'je']",5
zoutpannen,"['zout', 'pan', 'nen']",3
favorietenrol,"['fa', 'vo', 'rie', 'ten', 'rol']",5
triolen,"['tri', 'o', 'len']",3
minachten,"['min', 'ach', 'ten']",3
kindertops,"['kin', 'der', 'tops']",3
farao,"['fa', 'rao']",2
autobranden,"['au', 'to', 'bran', 'den']",4
schaduwtje,"['scha', 'duw', 'tje']",3
zwaardridder,"['zwaard', 'rid', 'der']",3
dalends,"['da', 'lends']",2
kopal,"['ko', 'pal']",2
tevredenst,"['te', 'vre', 'denst']",3
girofoon,"['gi', 'ro', 'foon']",3
kameraad,"['ka', 'me', 'raad']",3
heft,['heft'],1
zaligmakend,"['za', 'lig', 'ma', 'kend']",4
Ertvelde,"['Ert', 'vel', 'de']",3
bloemetjes,"['bloe', 'me', 'tjes']",3
hersengolven,"['her', 'sen', 'gol', 'ven']",4
rattengezichtje,"['rat', 'ten', 'ge', 'zicht', 'je']",5
afdrukken,"['af', 'druk', 'ken']",3
aalputje,"['aal', 'put', 'je']",3
categoriseerden,"['ca', 'te', 'go', 'ri', 'seer', 'den']",6
jij-bak,['jij-bak'],1
toonhoogte,"['toon', 'hoog', 'te']",3
daarnet,"['daar', 'net']",2
gigagram,"['gi', 'ga', 'gram']",3
Spaans-West-Afrika,"['Spaans-West-Afri', 'ka']",2
Henegouws,"['He', 'ne', 'gouws']",3
aaneenbindinkjes,"['aan', 'een', 'bin', 'din', 'kjes']",5
overweegbaars,"['over', 'weeg', 'baars']",3
Pop-Tarts,['Pop-Tarts'],1
kompresser,"['kom', 'pres', 'ser']",3
propionzuur,"['pro', 'pi', 'on', 'zuur']",4
koesambiboom,"['koe', 'sam', 'bi', 'boom']",4
wateroppervlaktes,"['wa', 'ter', 'op', 'per', 'vlak', 'tes']",6
rijstenat,"['rijs', 'te', 'nat']",3
incunabelist,"['in', 'cu', 'na', 'be', 'list']",5
astrochemie,"['as', 'tro', 'che', 'mie']",4
vieruurtje,"['vier', 'uur', 'tje']",3
behapbaardere,"['be', 'hap', 'baar', 'de', 're']",5
ploeterden,"['ploe', 'ter', 'den']",3
Koran,"['Ko', 'ran']",2
Mota,"['Mo', 'ta']",2
spuwen,"['spu', 'wen']",2
rijzig,"['rij', 'zig']",2
snee,['snee'],1
popsterretjes,"['pop', 'ster', 're', 'tjes']",4
classificeerder,"['clas', 'si', 'fi', 'ceer', 'der']",5
Slavische,"['Sla', 'vi', 'sche']",3
zomerbroek,"['zo', 'mer', 'broek']",3
verorberd,"['ver', 'or', 'berd']",3
gezegendst,"['ge', 'ze', 'gendst']",3
waterstofcyanide,"['wa', 'ter', 'stof', 'cy', 'a', 'ni', 'de']",7
reuzenpanda,"['reu', 'zen', 'pan', 'da']",4
wakker,"['wak', 'ker']",2
voorgeven,"['voor', 'ge', 'ven']",3
ondoorgrondelijk,"['on', 'door', 'gron', 'de', 'lijk']",5
d-klein,['d-klein'],1
grenzeloze,"['gren', 'ze', 'lo', 'ze']",4
boetseerklei,"['boet', 'seer', 'klei']",3
kraanoog,"['kraan', 'oog']",2
draaierig,"['draai', 'e', 'rig']",3
aardvruchtje,"['aard', 'vrucht', 'je']",3
oververhitten,"['over', 'ver', 'hit', 'ten']",4
weekgeld,"['week', 'geld']",2
filtreren,"['fil', 'tre', 'ren']",3
streefcijfer,"['streef', 'cij', 'fer']",3
opgedirkt,"['op', 'ge', 'dirkt']",3
ploegpaard,"['ploeg', 'paard']",2
-groot,['-groot'],1
stemhebbendere,"['stem', 'heb', 'ben', 'de', 're']",5
ontrukken,"['ont', 'ruk', 'ken']",3
blijvender,"['blij', 'ven', 'der']",3
ambitieuze,"['am', 'bi', 'ti', 'eu', 'ze']",5
garoe,"['ga', 'roe']",2
aanbiddelijkere,"['aan', 'bid', 'de', 'lij', 'ke', 're']",6
Aymara,"['Ay', 'ma', 'ra']",3
12-jaarlijkse,"['12-jaar', 'lijk', 'se']",3
kerstverhaal,"['kerst', 'ver', 'haal']",3
baljuw,"['bal', 'juw']",2
verstikken,"['ver', 'stik', 'ken']",3
boette in,"['boet', 'te', 'in']",3
glasnost,"['glas', 'nost']",2
woon-zorgcentrums,"['woon-zorg', 'cen', 'trums']",3
luchtmobiel,"['lucht', 'mo', 'biel']",3
drafsporten,"['draf', 'spor', 'ten']",3
dreef omhoog,"['dreef', 'om', 'hoog']",3
verstarren,"['ver', 'star', 'ren']",3
verleuteren,"['ver', 'leu', 'te', 'ren']",4
persbureau,"['pers', 'bu', 'reau']",3
seizoenswerkloosheid,"['sei', 'zoens', 'werk', 'loos', 'heid']",5
tafereeltjes,"['ta', 'fe', 'reel', 'tjes']",4
boodschappenkar,"['bood', 'schap', 'pen', 'kar']",4
rabiater,"['ra', 'bi', 'a', 'ter']",4
wijkagentes,"['wijk', 'agen', 'tes']",3
vervoegbaarste,"['ver', 'voeg', 'baar', 'ste']",4
switcher,"['swit', 'cher']",2
groezig,"['groe', 'zig']",2
protest,"['pro', 'test']",2
tegendruk,"['te', 'gen', 'druk']",3
gebalanceerd,"['ge', 'ba', 'lan', 'ceerd']",4
dienstmeid,"['dienst', 'meid']",2
reddingloze,"['red', 'ding', 'lo', 'ze']",4
botertjes,"['bo', 'ter', 'tjes']",3
kijklustiger,"['kijk', 'lus', 'ti', 'ger']",4
zang,['zang'],1
cryptoanalyse,"['cryp', 'to', 'ana', 'ly', 'se']",5
ossenboeren,"['os', 'sen', 'boe', 'ren']",4
hematologen,"['he', 'ma', 'to', 'lo', 'gen']",5
bovenkantje,"['bo', 'ven', 'kant', 'je']",4
leugenaarsparadox,"['leu', 'ge', 'naars', 'pa', 'ra', 'dox']",6
Koerdisch,"['Koer', 'disch']",2
marktprijzen,"['markt', 'prij', 'zen']",3
après-ski,['après-ski'],1
maling,"['ma', 'ling']",2
zijnerzijds,"['zij', 'ner', 'zijds']",3
drukknopje,"['druk', 'knop', 'je']",3
strontvervelende,"['stront', 'ver', 've', 'len', 'de']",5
bvb's,"[""bvb's""]",1
weesfietsen,"['wees', 'fiet', 'sen']",3
servieskast,"['ser', 'vies', 'kast']",3
Tumbuka,"['Tum', 'bu', 'ka']",3
oxide,"['oxi', 'de']",2
afgekust,"['af', 'ge', 'kust']",3
camera,"['ca', 'me', 'ra']",3
rijpartijtjes,"['rij', 'par', 'tij', 'tjes']",4
inschikkende,"['in', 'schik', 'ken', 'de']",4
wijfjesfazanten,"['wijf', 'jes', 'fa', 'zan', 'ten']",5
kwaakte,"['kwaak', 'te']",2
wegspelend,"['weg', 'spe', 'lend']",3
herformuleren,"['her', 'for', 'mu', 'le', 'ren']",5
aftrekseltjes,"['af', 'trek', 'sel', 'tjes']",4
Aragonese,"['Ara', 'go', 'ne', 'se']",4
galajurkje,"['ga', 'la', 'jurk', 'je']",4
stafje,"['staf', 'je']",2
civielrechtelijkers,"['ci', 'viel', 'rech', 'te', 'lij', 'kers']",6
chauffeur,"['chauf', 'feur']",2
tribaals,"['tri', 'baals']",2
beenkap,"['been', 'kap']",2
Malieveld,"['Ma', 'lie', 'veld']",3
valabelst,"['va', 'la', 'belst']",3
nakeuring,"['na', 'keu', 'ring']",3
pakjesfeestje,"['pak', 'jes', 'feest', 'je']",4
goedbetaald,"['goed', 'be', 'taald']",3
überhaupt,"['über', 'haupt']",2
toffee,"['tof', 'fee']",2
mortel,"['mor', 'tel']",2
wandelschoentjes,"['wan', 'del', 'schoen', 'tjes']",4
opzien,"['op', 'zien']",2
smalspoortje,"['smal', 'spoor', 'tje']",3
toeschijnen,"['toe', 'schij', 'nen']",3
hups,['hups'],1
collectrice,"['col', 'lec', 'tri', 'ce']",4
mobieltje,"['mo', 'biel', 'tje']",3
dolhuis,"['dol', 'huis']",2
