woorden,lettergrepen,aantal lettergrepen
concelebreren,"['con', 'ce', 'le', 'bre', 'ren']",5
verhard,"['ver', 'hard']",2
meteorologisch,"['me', 'te', 'o', 'ro', 'lo', 'gisch']",6
grutto,"['grut', 'to']",2
hoofditem,"['hoofd', 'item']",2
Li'o,"[""Li'o""]",1
posthorentje,"['post', 'ho', 'ren', 'tje']",4
schrikte terug,"['schrik', 'te', 'te', 'rug']",4
groeperen,"['groe', 'pe', 'ren']",3
onbruikbaar,"['on', 'bruik', 'baar']",3
herenigen,"['her', 'eni', 'gen']",3
onbeklemtoondst,"['on', 'be', 'klem', 'toondst']",4
alchimistischere,"['al', 'chi', 'mis', 'ti', 'sche', 're']",6
veraangenamen,"['ver', 'aan', 'ge', 'na', 'men']",5
muurringetjes,"['muur', 'rin', 'ge', 'tjes']",4
stiefmoederlijker,"['stief', 'moe', 'der', 'lij', 'ker']",5
vooruitzette,"['voor', 'uit', 'zet', 'te']",4
zaagsnede,"['zaag', 'sne', 'de']",3
achtte goed,"['acht', 'te', 'goed']",3
vredegerechtjes,"['vre', 'de', 'ge', 'recht', 'jes']",5
toegewijders,"['toe', 'ge', 'wij', 'ders']",4
Talur,"['Ta', 'lur']",2
willekeur,"['wil', 'le', 'keur']",3
danstent,"['dans', 'tent']",2
bevreesders,"['be', 'vrees', 'ders']",3
bessentuin,"['bes', 'sen', 'tuin']",3
Golin,"['Go', 'lin']",2
archiefbescheiden,"['ar', 'chief', 'be', 'schei', 'den']",5
graad,['graad'],1
buitelde,"['bui', 'tel', 'de']",3
boeteling,"['boe', 'te', 'ling']",3
boer,['boer'],1
vretertjes,"['vre', 'ter', 'tjes']",3
fluitscheepjes,"['fluit', 'scheep', 'jes']",3
hazenlip,"['ha', 'zen', 'lip']",3
trecento,"['tre', 'cen', 'to']",3
migrantenstemrecht,"['mi', 'gran', 'ten', 'stem', 'recht']",5
zygomorf,"['zy', 'go', 'morf']",3
Tupinambá,"['Tu', 'pi', 'nam', 'bá']",4
opperhoofd,"['op', 'per', 'hoofd']",3
televisie,"['te', 'le', 'vi', 'sie']",4
zich,['zich'],1
relaxerenders,"['re', 'laxe', 'ren', 'ders']",4
CAO,['CAO'],1
graaierslijstje,"['graai', 'ers', 'lijst', 'je']",4
formulair,"['for', 'mu', 'lair']",3
xtc-tabletje,"['xtc-ta', 'blet', 'je']",3
applicatiebeheerder,"['ap', 'pli', 'ca', 'tie', 'be', 'heer', 'der']",7
zocht mee,"['zocht', 'mee']",2
gehakketeerd,"['ge', 'hak', 'ke', 'teerd']",4
planton,"['plan', 'ton']",2
nieuw,['nieuw'],1
m'etje,"[""m'etje""]",1
kledingstukken,"['kle', 'ding', 'stuk', 'ken']",4
beroepen,"['be', 'roe', 'pen']",3
drenkbakjes,"['drenk', 'bak', 'jes']",3
valorisatie,"['va', 'lo', 'ri', 'sa', 'tie']",5
zeegang,"['zee', 'gang']",2
zelfscannende,"['zelf', 'scan', 'nen', 'de']",4
omhoogschieten,"['om', 'hoog', 'schie', 'ten']",4
weesfietsje,"['wees', 'fiets', 'je']",3
keurteken,"['keur', 'te', 'ken']",3
kervel,"['ker', 'vel']",2
Tinus,"['Ti', 'nus']",2
oogstmaand,"['oogst', 'maand']",2
voetbalschoen,"['voet', 'bal', 'schoen']",3
longabces,"['long', 'ab', 'ces']",3
doop,['doop'],1
lameren,"['la', 'me', 'ren']",3
onnetters,"['on', 'net', 'ters']",3
speet af,"['speet', 'af']",2
onnutters,"['on', 'nut', 'ters']",3
melkchocolade,"['melk', 'cho', 'co', 'la', 'de']",5
roggemeel,"['rog', 'ge', 'meel']",3
springprocessie,"['spring', 'pro', 'ces', 'sie']",4
hemels,"['he', 'mels']",2
botervaatjes,"['bo', 'ter', 'vaat', 'jes']",4
queuetje,"['queue', 'tje']",2
zoel,['zoel'],1
mishaagde,"['mis', 'haag', 'de']",3
afbladderen,"['af', 'blad', 'de', 'ren']",4
derdegeneratieallochtoon,"['der', 'de', 'ge', 'ne', 'ra', 'tie', 'al', 'loch', 'toon']",9
spitsmuis,"['spits', 'muis']",2
kinderdorp,"['kin', 'der', 'dorp']",3
zuurdesembibliotheken,"['zuur', 'de', 'sem', 'bi', 'blio', 'the', 'ken']",7
vruchten,"['vruch', 'ten']",2
cognac,"['cog', 'nac']",2
esperantoloogje,"['es', 'pe', 'ran', 'to', 'loog', 'je']",6
hyperspitsje,"['hy', 'per', 'spits', 'je']",4
matrak,"['ma', 'trak']",2
binnenhuis,"['bin', 'nen', 'huis']",3
laatdunkend,"['laat', 'dun', 'kend']",3
samendrijven,"['sa', 'men', 'drij', 'ven']",4
vuurwapen,"['vuur', 'wa', 'pen']",3
stiefzusjes,"['stief', 'zus', 'jes']",3
landziek,"['land', 'ziek']",2
toebehoren,"['toe', 'be', 'ho', 'ren']",4
nalezen,"['na', 'le', 'zen']",3
Turk,['Turk'],1
promenade,"['pro', 'me', 'na', 'de']",4
tautologie,"['tau', 'to', 'lo', 'gie']",4
tegenstand,"['te', 'gen', 'stand']",3
kapokboom,"['ka', 'pok', 'boom']",3
ecarté,"['ecar', 'té']",2
individualiserendst,"['in', 'di', 'vi', 'du', 'a', 'li', 'se', 'rendst']",8
aborteur,"['abor', 'teur']",2
baarkleed,"['baar', 'kleed']",2
doorga,"['door', 'ga']",2
ijstaarten,"['ijs', 'taar', 'ten']",3
xenograaf,"['xe', 'no', 'graaf']",3
minuten,"['mi', 'nu', 'ten']",3
imperfectere,"['im', 'per', 'fec', 'te', 're']",5
begroeien,"['be', 'groei', 'en']",3
meubilair,"['meu', 'bi', 'lair']",3
gelder,"['gel', 'der']",2
brillendoos,"['bril', 'len', 'doos']",3
schildzoom,"['schild', 'zoom']",2
babybeertje,"['ba', 'by', 'beer', 'tje']",4
wachtrij,"['wacht', 'rij']",2
pakster,"['pak', 'ster']",2
redactie,"['re', 'dac', 'tie']",3
affodil,"['af', 'fo', 'dil']",3
Jehovah,"['Je', 'ho', 'vah']",3
neemt uiteen,"['neemt', 'uit', 'een']",3
termijntjes,"['ter', 'mijn', 'tjes']",3
kaassoufflé,"['kaas', 'souf', 'flé']",3
waterfiltering,"['wa', 'ter', 'fil', 'te', 'ring']",5
raketwerpers,"['ra', 'ket', 'wer', 'pers']",4
gezondheidsprofielen,"['ge', 'zond', 'heids', 'pro', 'fie', 'len']",6
melaatsheid,"['me', 'laats', 'heid']",3
Welmoeds,"['Wel', 'moeds']",2
iaat,['iaat'],1
Faeröer,"['Fae', 'röer']",2
kleefkruid,"['kleef', 'kruid']",2
misleiding,"['mis', 'lei', 'ding']",3
zoönose,"['zoö', 'no', 'se']",3
fout,['fout'],1
eikelmuis,"['ei', 'kel', 'muis']",3
achillespeesontstekingen,"['achil', 'les', 'pees', 'ont', 'ste', 'kin', 'gen']",7
gewichtigdoener,"['ge', 'wich', 'tig', 'doe', 'ner']",5
befkanarie,"['bef', 'ka', 'na', 'rie']",4
dakschaden,"['dak', 'scha', 'den']",3
onfraaist,"['on', 'fraaist']",2
afbarstend,"['af', 'bar', 'stend']",3
dressings,"['dres', 'sings']",2
lijnzaadolie,"['lijn', 'zaad', 'olie']",3
Benedenwindse Eilanden,"['Be', 'ne', 'den', 'wind', 'se', 'Ei', 'lan', 'den']",8
granulocyt,"['gra', 'nu', 'lo', 'cyt']",4
accumulatiever,"['ac', 'cu', 'mu', 'la', 'tie', 'ver']",6
deeltjesversneller,"['deel', 'tjes', 'ver', 'snel', 'ler']",5
tapperijtjes,"['tap', 'pe', 'rij', 'tjes']",4
geheugenonderzoekjes,"['ge', 'heu', 'gen', 'on', 'der', 'zoek', 'jes']",7
uitrichten,"['uit', 'rich', 'ten']",3
barones,"['ba', 'ro', 'nes']",3
basisschoolleraar,"['ba', 'sis', 'school', 'le', 'raar']",5
doorgewinterdst,"['door', 'ge', 'win', 'terdst']",4
riskeerde,"['ris', 'keer', 'de']",3
sint-antoniusvuur,"['sint-an', 'to', 'nius', 'vuur']",4
nachttreinverbindinkje,"['nacht', 'trein', 'ver', 'bin', 'din', 'kje']",6
inleggen,"['in', 'leg', 'gen']",3
Sardinië,"['Sar', 'di', 'nië']",3
fietscafé,"['fiets', 'ca', 'fé']",3
personeelsuitbuiting,"['per', 'so', 'neels', 'uit', 'bui', 'ting']",6
fonkelende,"['fon', 'ke', 'len', 'de']",4
accentuatie,"['ac', 'cen', 'tu', 'a', 'tie']",5
categorisch,"['ca', 'te', 'go', 'risch']",4
paratyfus,"['pa', 'ra', 'ty', 'fus']",4
gasontladingslamp,"['gas', 'ont', 'la', 'dings', 'lamp']",5
abeeltjes,"['abeel', 'tjes']",2
martelend,"['mar', 'te', 'lend']",3
domeingronden,"['do', 'mein', 'gron', 'den']",4
state,"['sta', 'te']",2
verdrietig,"['ver', 'drie', 'tig']",3
kliere,"['klie', 're']",2
parochieschool,"['pa', 'ro', 'chie', 'school']",4
Soendanees,"['Soen', 'da', 'nees']",3
poolwoestijnen,"['pool', 'woes', 'tij', 'nen']",4
nachtvorstje,"['nacht', 'vorst', 'je']",3
afdanken,"['af', 'dan', 'ken']",3
libel,"['li', 'bel']",2
krijgsolifant,"['krijgs', 'oli', 'fant']",3
streef vooruit,"['streef', 'voor', 'uit']",3
halfhysterische,"['half', 'hys', 'te', 'ri', 'sche']",5
dorpspastoor,"['dorps', 'pas', 'toor']",3
goederen,"['goe', 'de', 'ren']",3
aangolvend,"['aan', 'gol', 'vend']",3
vergaderen,"['ver', 'ga', 'de', 'ren']",4
binnengelaten,"['bin', 'nen', 'ge', 'la', 'ten']",5
composiet,"['com', 'po', 'siet']",3
verlossen,"['ver', 'los', 'sen']",3
verzucht,"['ver', 'zucht']",2
ochtendbladen,"['och', 'tend', 'bla', 'den']",4
warmen,"['war', 'men']",2
liefkozender,"['lief', 'ko', 'zen', 'der']",4
opinie,"['opi', 'nie']",2
quadrofonisch,"['qua', 'dro', 'fo', 'nisch']",4
pienter,"['pien', 'ter']",2
porseleinaarde,"['por', 'se', 'lein', 'aar', 'de']",5
informeel,"['in', 'for', 'meel']",3
fokte,"['fok', 'te']",2
hotelkamer,"['ho', 'tel', 'ka', 'mer']",4
gegeerd,"['ge', 'geerd']",2
herstemmen,"['her', 'stem', 'men']",3
wannabee,"['wan', 'na', 'bee']",3
masterclasses,"['mas', 'ter', 'clas', 'ses']",4
voetstuk,"['voet', 'stuk']",2
expliceren,"['ex', 'pli', 'ce', 'ren']",4
skiffeur,"['skif', 'feur']",2
hertenjongen,"['her', 'ten', 'jon', 'gen']",4
astronomie,"['as', 'tro', 'no', 'mie']",4
grondregel,"['grond', 're', 'gel']",3
vleselijker,"['vle', 'se', 'lij', 'ker']",4
springend gen,"['sprin', 'gend', 'gen']",3
gruwel,"['gru', 'wel']",2
doener,"['doe', 'ner']",2
agronomie,"['agro', 'no', 'mie']",3
keteldal,"['ke', 'tel', 'dal']",3
kauwen,"['kau', 'wen']",2
brilbeer,"['bril', 'beer']",2
doorlopends,"['door', 'lo', 'pends']",3
aandurven,"['aan', 'dur', 'ven']",3
gedachtedraadjes,"['ge', 'dach', 'te', 'draad', 'jes']",5
stamp in,"['stamp', 'in']",2
vermaard,"['ver', 'maard']",2
malsch,['malsch'],1
metamorfopsie,"['me', 'ta', 'mor', 'fop', 'sie']",5
vrouwenbeul,"['vrou', 'wen', 'beul']",3
taaltechnologie,"['taal', 'tech', 'no', 'lo', 'gie']",5
West-Vlaanderen,"['West-Vlaan', 'de', 'ren']",3
tweehonderdentien,"['twee', 'hon', 'derd', 'en', 'tien']",5
breedvoerig,"['breed', 'voe', 'rig']",3
inspannen,"['in', 'span', 'nen']",3
kerstpacht,"['kerst', 'pacht']",2
batterijmodules,"['bat', 'te', 'rij', 'mo', 'du', 'les']",6
stropen,"['stro', 'pen']",2
ecu,['ecu'],1
participant,"['par', 'ti', 'ci', 'pant']",4
overheid,"['over', 'heid']",2
deuvekaters,"['deu', 've', 'ka', 'ters']",4
sigarenwinkeltjes,"['si', 'ga', 'ren', 'win', 'kel', 'tjes']",6
bun,['bun'],1
buxushaagjes,"['buxus', 'haag', 'jes']",3
concordaten,"['con', 'cor', 'da', 'ten']",4
emoji,"['emo', 'ji']",2
prima facie,"['pri', 'ma', 'fa', 'cie']",4
carré,"['car', 'ré']",2
Fis-grootakkoordje,"['Fis-groot', 'ak', 'koord', 'je']",4
trui,['trui'],1
provinciaalste,"['pro', 'vin', 'ci', 'aal', 'ste']",5
gistdegen,"['gist', 'de', 'gen']",3
var,['var'],1
huwelijkscontract,"['hu', 'we', 'lijks', 'con', 'tract']",5
wegteren,"['weg', 'te', 'ren']",3
onguurdere,"['on', 'guur', 'de', 're']",4
speerpuntacties,"['speer', 'punt', 'ac', 'ties']",4
sterkte,"['sterk', 'te']",2
amorf,['amorf'],1
eschatologie,"['es', 'cha', 'to', 'lo', 'gie']",5
spanner,"['span', 'ner']",2
koelolie,"['koel', 'olie']",2
be-,['be-'],1
jeugdherinnering,"['jeugd', 'her', 'in', 'ne', 'ring']",5
woordgeslacht,"['woord', 'ge', 'slacht']",3
voetgangersgebieden,"['voet', 'gan', 'gers', 'ge', 'bie', 'den']",6
verhandelen,"['ver', 'han', 'de', 'len']",4
rijcyclus,"['rij', 'cy', 'clus']",3
ober,['ober'],1
mitigatietjes,"['mi', 'ti', 'ga', 'tie', 'tjes']",5
hardlijvigers,"['hard', 'lij', 'vi', 'gers']",4
rondgedanst,"['rond', 'ge', 'danst']",3
reisagent,"['reis', 'agent']",2
Loeba-Katanga,"['Loe', 'ba-Ka', 'tan', 'ga']",4
aangeflitst,"['aan', 'ge', 'flitst']",3
voorhoudt,"['voor', 'houdt']",2
woelden,"['woel', 'den']",2
atonaliteit,"['ato', 'na', 'li', 'teit']",4
rolstoeltjes,"['rol', 'stoel', 'tjes']",3
paardensport,"['paar', 'den', 'sport']",3
knuffeltjes,"['knuf', 'fel', 'tjes']",3
zwakheid,"['zwak', 'heid']",2
anabolisme,"['ana', 'bo', 'lis', 'me']",4
accapareusetje,"['ac', 'ca', 'pa', 'reu', 'se', 'tje']",6
bamboespruit,"['bam', 'boe', 'spruit']",3
roeiboot,"['roei', 'boot']",2
uitzicht,"['uit', 'zicht']",2
onbetwiste,"['on', 'be', 'twis', 'te']",4
getande,"['ge', 'tan', 'de']",3
bewijs,"['be', 'wijs']",2
Heckrund,"['Heck', 'rund']",2
kleine burgemeester,"['klei', 'ne', 'bur', 'ge', 'mees', 'ter']",6
Ternaaien,"['Ter', 'naai', 'en']",3
werfofficier,"['werf', 'of', 'fi', 'cier']",4
baardharen,"['baard', 'ha', 'ren']",3
betitelden,"['be', 'ti', 'tel', 'den']",4
clickend,"['clic', 'kend']",2
divien,"['di', 'vien']",2
hielpen op,"['hiel', 'pen', 'op']",3
bewasemd,"['be', 'wa', 'semd']",3
kostendrukkendste,"['kos', 'ten', 'druk', 'kend', 'ste']",5
staartbenen,"['staart', 'be', 'nen']",3
koolzwartst,"['kool', 'zwartst']",2
Zaans,['Zaans'],1
kriegeliger,"['krie', 'ge', 'li', 'ger']",4
hofstedes,"['hof', 'ste', 'des']",3
bijholte,"['bij', 'hol', 'te']",3
burenoverlast,"['bu', 'ren', 'over', 'last']",4
tongamandel,"['tong', 'aman', 'del']",3
Belzelenaar,"['Bel', 'ze', 'le', 'naar']",4
evacueer,"['eva', 'cu', 'eer']",3
lila-achtigere,"['li', 'la-ach', 'ti', 'ge', 're']",5
hofdansjes,"['hof', 'dans', 'jes']",3
ontgroeningsrituelen,"['ont', 'groe', 'nings', 'ri', 'tu', 'e', 'len']",7
thuishouden,"['thuis', 'hou', 'den']",3
actiehandels,"['ac', 'tie', 'han', 'dels']",4
plempten,"['plemp', 'ten']",2
duivenkervel,"['dui', 'ven', 'ker', 'vel']",4
wiskundelessen,"['wis', 'kun', 'de', 'les', 'sen']",5
hengstjes,"['hengst', 'jes']",2
seksuologie,"['sek', 'suo', 'lo', 'gie']",4
mastieken,"['mas', 'tie', 'ken']",3
geplant,"['ge', 'plant']",2
praiseliedje,"['praise', 'lied', 'je']",3
ordehandhaving,"['or', 'de', 'hand', 'ha', 'ving']",5
ouden,"['ou', 'den']",2
opgezet,"['op', 'ge', 'zet']",3
ongesofisticeerders,"['on', 'ge', 'so', 'fis', 'ti', 'ceer', 'ders']",7
dat is geen klein bier,"['dat', 'is', 'geen', 'klein', 'bier']",5
saffraan,"['saf', 'fraan']",2
topless,"['top', 'less']",2
moteldeurtje,"['mo', 'tel', 'deur', 'tje']",4
veranderlijke,"['ver', 'an', 'der', 'lij', 'ke']",5
brainstormend,"['brain', 'stor', 'mend']",3
muurschildering,"['muur', 'schil', 'de', 'ring']",4
Wuyu,"['Wu', 'yu']",2
identiteitsbewijsjes,"['iden', 'ti', 'teits', 'be', 'wijs', 'jes']",6
griepjes,"['griep', 'jes']",2
zeeziekte,"['zee', 'ziek', 'te']",3
kookwater,"['kook', 'wa', 'ter']",3
stempel,"['stem', 'pel']",2
onklaarst,"['on', 'klaarst']",2
couverterend,"['cou', 'ver', 'te', 'rend']",4
a priori,"['a', 'pri', 'o', 'ri']",4
massavernietigingswapens,"['mas', 'sa', 'ver', 'nie', 'ti', 'gings', 'wa', 'pens']",8
gis-mineurakkoord,"['gis-mi', 'neur', 'ak', 'koord']",4
pijlstaart,"['pijl', 'staart']",2
slachtmes,"['slacht', 'mes']",2
autosleutel,"['au', 'to', 'sleu', 'tel']",4
langzaamaan,"['lang', 'zaam', 'aan']",3
piemelen,"['pie', 'me', 'len']",3
coifferen,"['coif', 'fe', 'ren']",3
rozenbottel,"['ro', 'zen', 'bot', 'tel']",4
bergstok,"['berg', 'stok']",2
verdubbelen,"['ver', 'dub', 'be', 'len']",4
AAW-voorzieningen,"['AAW-voor', 'zie', 'nin', 'gen']",4
abdicatieceremonietjes,"['ab', 'di', 'ca', 'tie', 'ce', 're', 'mo', 'nie', 'tjes']",9
stroming,"['stro', 'ming']",2
rozijnenbrood,"['ro', 'zij', 'nen', 'brood']",4
kwalletje,"['kwal', 'le', 'tje']",3
vijfhonderdeurobiljetjes,"['vijf', 'hon', 'derd', 'eu', 'ro', 'bil', 'jet', 'jes']",8
stremmen,"['strem', 'men']",2
corona-uitbraak,"['co', 'ro', 'na-uit', 'braak']",4
fauteuil,"['fau', 'teuil']",2
zeeprikken,"['zee', 'prik', 'ken']",3
insolieder,"['in', 'so', 'lie', 'der']",4
confessioneel,"['con', 'fes', 'si', 'o', 'neel']",5
souche,"['sou', 'che']",2
Anguillaan,"['An', 'guil', 'laan']",3
florissants,"['flo', 'ris', 'sants']",3
alpenhoorntjes,"['al', 'pen', 'hoorn', 'tjes']",4
landbouwsectors,"['land', 'bouw', 'sec', 'tors']",4
uitbijter,"['uit', 'bij', 'ter']",3
hanenkam,"['ha', 'nen', 'kam']",3
heerscharen,"['heer', 'scha', 'ren']",3
kope,"['ko', 'pe']",2
litotes,"['li', 'to', 'tes']",3
waterstaatskerkje,"['wa', 'ter', 'staats', 'kerk', 'je']",5
aardlaagje,"['aard', 'laag', 'je']",3
nijdassigs,"['nij', 'das', 'sigs']",3
vrijhandelszone,"['vrij', 'han', 'dels', 'zo', 'ne']",5
bankgouverneur,"['bank', 'gou', 'ver', 'neur']",4
fomenteren,"['fo', 'men', 'te', 'ren']",4
zweetbad,"['zweet', 'bad']",2
gebloemschikt,"['ge', 'bloem', 'schikt']",3
aflatoxinetje,"['af', 'la', 'toxi', 'ne', 'tje']",5
wezenlijk,"['we', 'zen', 'lijk']",3
denkend,"['den', 'kend']",2
dubben,"['dub', 'ben']",2
jookten,"['jook', 'ten']",2
huichelen,"['hui', 'che', 'len']",3
port,['port'],1
uiteters,"['uit', 'e', 'ters']",3
bijtelden,"['bij', 'tel', 'den']",3
wicht,['wicht'],1
condensatorcapaciteit,"['con', 'den', 'sa', 'tor', 'ca', 'pa', 'ci', 'teit']",8
verzuipend,"['ver', 'zui', 'pend']",3
afscheidingsbeweging,"['af', 'schei', 'dings', 'be', 'we', 'ging']",6
antisemitisme,"['an', 'ti', 'se', 'mi', 'tis', 'me']",6
aaneensluiten,"['aan', 'een', 'slui', 'ten']",4
winstoogmerken,"['winst', 'oog', 'mer', 'ken']",4
vergevorderde,"['ver', 'ge', 'vor', 'der', 'de']",5
opdringen,"['op', 'drin', 'gen']",3
impotentste,"['im', 'po', 'tent', 'ste']",4
helicopter,"['he', 'li', 'cop', 'ter']",4
zijaanzicht,"['zij', 'aan', 'zicht']",3
dubsmashen,"['dub', 'sma', 'shen']",3
okketaaien,"['ok', 'ke', 'taai', 'en']",4
callipasta,"['cal', 'li', 'pas', 'ta']",4
amblyopie,"['am', 'bly', 'o', 'pie']",4
gebarenspel,"['ge', 'ba', 'ren', 'spel']",4
huisdichtertje,"['huis', 'dich', 'ter', 'tje']",4
omzoomde,"['om', 'zoom', 'de']",3
printertje,"['prin', 'ter', 'tje']",3
zeekaart,"['zee', 'kaart']",2
strafschop,"['straf', 'schop']",2
stofzuige,"['stof', 'zui', 'ge']",3
kieskeurig,"['kies', 'keu', 'rig']",3
koorreisje,"['koor', 'reis', 'je']",3
inschrijvingen,"['in', 'schrij', 'vin', 'gen']",4
obsceniteiten,"['ob', 'sce', 'ni', 'tei', 'ten']",5
darmspecialist,"['darm', 'spe', 'ci', 'a', 'list']",5
voordeelurenkaart,"['voor', 'deel', 'uren', 'kaart']",4
faciel,"['fa', 'ciel']",2
hollende,"['hol', 'len', 'de']",3
kantoorsletjes,"['kan', 'toor', 'slet', 'jes']",4
stemmer,"['stem', 'mer']",2
nazien,"['na', 'zien']",2
Olympische Winterspelen,"['Olym', 'pi', 'sche', 'Win', 'ter', 'spe', 'len']",7
leesbrilletje,"['lees', 'bril', 'le', 'tje']",4
viervoetig,"['vier', 'voe', 'tig']",3
gesel,"['ge', 'sel']",2
rijwiel,"['rij', 'wiel']",2
afwachtte,"['af', 'wacht', 'te']",3
solidariteitsstaking,"['so', 'li', 'da', 'ri', 'teits', 'sta', 'king']",7
vlieg weg,"['vlieg', 'weg']",2
Oude Dommel,"['Ou', 'de', 'Dom', 'mel']",4
waarschuwing,"['waar', 'schu', 'wing']",3
witachtigers,"['wit', 'ach', 'ti', 'gers']",4
leesplank,"['lees', 'plank']",2
mendeliaanst,"['men', 'de', 'li', 'aanst']",4
onwaardige,"['on', 'waar', 'di', 'ge']",4
mengend,"['men', 'gend']",2
zangeres,"['zan', 'ge', 'res']",3
zeppelinnetjes,"['zep', 'pe', 'lin', 'ne', 'tjes']",5
inlezen,"['in', 'le', 'zen']",3
Turkmenistan,"['Turk', 'me', 'ni', 'stan']",4
biotoop,"['bio', 'toop']",2
prevelt,"['pre', 'velt']",2
splinterkind,"['splin', 'ter', 'kind']",3
stormlamp,"['storm', 'lamp']",2
zippo's,"['zip', ""po's""]",2
waringen,"['wa', 'rin', 'gen']",3
toverhoed,"['to', 'ver', 'hoed']",3
architectenbureau,"['ar', 'chi', 'tec', 'ten', 'bu', 'reau']",6
vrederechter,"['vre', 'de', 'rech', 'ter']",4
zuipfeesten,"['zuip', 'fees', 'ten']",3
talrijke,"['tal', 'rij', 'ke']",3
theeglas,"['thee', 'glas']",2
teruggetrapte,"['te', 'rug', 'ge', 'trap', 'te']",5
macrobiotischer,"['ma', 'cro', 'bio', 'ti', 'scher']",5
zuchtigheid,"['zuch', 'tig', 'heid']",3
dokblok,"['dok', 'blok']",2
groef om,"['groef', 'om']",2
zagen,"['za', 'gen']",2
gescholden,"['ge', 'schol', 'den']",3
gejuxtaponeerd,"['ge', 'jux', 'ta', 'po', 'neerd']",5
Pyrrhus-overwinning,"['Pyr', 'rhus-over', 'win', 'ning']",4
vroegstukten,"['vroeg', 'stuk', 'ten']",3
nuancerend,"['nu', 'an', 'ce', 'rend']",4
Instituut voor de Nederlandse Taal,"['In', 'sti', 'tuut', 'voor', 'de', 'Ne', 'der', 'land', 'se', 'Taal']",10
eikengalwesp,"['ei', 'ken', 'gal', 'wesp']",4
ceramiek,"['ce', 'ra', 'miek']",3
scheeps,['scheeps'],1
verhullen,"['ver', 'hul', 'len']",3
alterneut,"['al', 'ter', 'neut']",3
donkerviolette,"['don', 'ker', 'vi', 'o', 'let', 'te']",6
bijstandsmoedertje,"['bij', 'stands', 'moe', 'der', 'tje']",5
cultuurverrijker,"['cul', 'tuur', 'ver', 'rij', 'ker']",5
weerpijn,"['weer', 'pijn']",2
vooruitgekomen,"['voor', 'uit', 'ge', 'ko', 'men']",5
snoeischaar,"['snoei', 'schaar']",2
freudianisme,"['freu', 'di', 'a', 'nis', 'me']",5
afgieten,"['af', 'gie', 'ten']",3
pechstrook,"['pech', 'strook']",2
tgv,['tgv'],1
verjaardagjes,"['ver', 'jaar', 'dag', 'jes']",4
at af,"['at', 'af']",2
kerkgebouwtje,"['kerk', 'ge', 'bouw', 'tje']",4
dump,['dump'],1
stemvork,"['stem', 'vork']",2
loep,['loep'],1
sequoiaboompjes,"['se', 'quoia', 'boom', 'pjes']",4
zweven,"['zwe', 'ven']",2
mezelf,"['me', 'zelf']",2
deciljard,"['de', 'cil', 'jard']",3
meditatief,"['me', 'di', 'ta', 'tief']",4
sollicitatieplicht,"['sol', 'li', 'ci', 'ta', 'tie', 'plicht']",6
akkerdoornzaad,"['ak', 'ker', 'doorn', 'zaad']",4
woutje,"['wout', 'je']",2
corioliskracht,"['co', 'ri', 'o', 'lis', 'kracht']",5
tandarts,"['tand', 'arts']",2
gyroscoop,"['gy', 'ro', 'scoop']",3
giebelend,"['gie', 'be', 'lend']",3
conflicteren,"['con', 'flic', 'te', 'ren']",4
spraakkunst,"['spraak', 'kunst']",2
stadskerkje,"['stads', 'kerk', 'je']",3
loscelen,"['los', 'ce', 'len']",3
aardappeloogsten,"['aard', 'ap', 'pel', 'oog', 'sten']",5
hoogedelgestrenge,"['hoog', 'edel', 'ge', 'stren', 'ge']",5
ontlenen,"['ont', 'le', 'nen']",3
weggeregend,"['weg', 'ge', 're', 'gend']",4
vleesvee,"['vlees', 'vee']",2
Zoon,['Zoon'],1
voorbijfietsend,"['voor', 'bij', 'fiet', 'send']",4
zwijnborstels,"['zwijn', 'bor', 'stels']",3
bonkigere,"['bon', 'ki', 'ge', 're']",4
Hamburgste,"['Ham', 'burgs', 'te']",3
zitten,"['zit', 'ten']",2
doodgaan,"['dood', 'gaan']",2
ridderromannetjes,"['rid', 'der', 'ro', 'man', 'ne', 'tjes']",6
BNN,['BNN'],1
beduimen,"['be', 'dui', 'men']",3
aandeelhoudersovereenkomst,"['aan', 'deel', 'hou', 'ders', 'over', 'een', 'komst']",7
doornat,"['door', 'nat']",2
kaberdoesjes,"['ka', 'ber', 'does', 'jes']",4
zonnen,"['zon', 'nen']",2
statuswet,"['sta', 'tus', 'wet']",3
schansspringer,"['schans', 'sprin', 'ger']",3
groepsverbanden,"['groeps', 'ver', 'ban', 'den']",4
landdier,"['land', 'dier']",2
aarsgaatje,"['aars', 'gaat', 'je']",3
ablatie,"['ab', 'la', 'tie']",3
krabplevier,"['krab', 'ple', 'vier']",3
Shuar,"['Shu', 'ar']",2
aanhangertje,"['aan', 'han', 'ger', 'tje']",4
RAM,['RAM'],1
Hongaarst,"['Hon', 'gaarst']",2
waaks,['waaks'],1
ontspinnen,"['ont', 'spin', 'nen']",3
opplooiend,"['op', 'plooi', 'end']",3
reostaat,"['reo', 'staat']",2
rivierverlegging,"['ri', 'vier', 'ver', 'leg', 'ging']",5
onsubtiel,"['on', 'sub', 'tiel']",3
emolumenten,"['emo', 'lu', 'men', 'ten']",4
schrijft over,"['schrijft', 'over']",2
uitsluitingsprincipe van Pauli,"['uit', 'slui', 'tings', 'prin', 'ci', 'pe', 'van', 'Pauli']",8
schelling,"['schel', 'ling']",2
