woorden,lettergrepen,aantal lettergrepen
accelerando,"['ac', 'ce', 'le', 'ran', 'do']",5
seksslaaf,"['seks', 'slaaf']",2
uitlopen,"['uit', 'lo', 'pen']",3
aankoopsubsidie,"['aan', 'koop', 'sub', 'si', 'die']",5
tribaden,"['tri', 'ba', 'den']",3
onderzoeksverslagje,"['on', 'der', 'zoeks', 'ver', 'slag', 'je']",6
zeevogeltje,"['zee', 'vo', 'gel', 'tje']",4
boekhoudster,"['boek', 'houd', 'ster']",3
atlantisme,"['at', 'lant', 'is', 'me']",4
drieversnellingsnaaf,"['drie', 'ver', 'snel', 'lings', 'naaf']",5
aanschouwden,"['aan', 'schouw', 'den']",3
mineurtoonladder,"['mi', 'neur', 'toon', 'lad', 'der']",5
welkten,"['welk', 'ten']",2
Cambodjaanst,"['Cam', 'bod', 'jaanst']",3
Kalahari,"['Ka', 'la', 'ha', 'ri']",4
Uruguese,"['Uru', 'gue', 'se']",3
vermasserend,"['ver', 'mas', 'se', 'rend']",4
aanlooptransformatortje,"['aan', 'loop', 'trans', 'for', 'ma', 'tor', 'tje']",7
Hongaars,"['Hon', 'gaars']",2
unificatietheorie,"['uni', 'fi', 'ca', 'tie', 'the', 'o', 'rie']",7
vliegen weg,"['vlie', 'gen', 'weg']",3
stel,['stel'],1
ovenbouwer,"['oven', 'bou', 'wer']",3
welgemanierde,"['wel', 'ge', 'ma', 'nier', 'de']",5
sopraansaxofonisten,"['so', 'praan', 'saxo', 'fo', 'nis', 'ten']",6
directievergadering,"['di', 'rec', 'tie', 'ver', 'ga', 'de', 'ring']",7
criminaliteit,"['cri', 'mi', 'na', 'li', 'teit']",5
DES,['DES'],1
antimoon,"['an', 'ti', 'moon']",3
ophangen,"['op', 'han', 'gen']",3
adieu,"['adi', 'eu']",2
zwerveling,"['zwer', 've', 'ling']",3
wand,['wand'],1
houtverkoop,"['hout', 'ver', 'koop']",3
termineren,"['ter', 'mi', 'ne', 'ren']",4
aids,['aids'],1
elektrocuteren,"['elek', 'tro', 'cu', 'te', 'ren']",5
rentefondsen,"['ren', 'te', 'fond', 'sen']",4
all risk,"['all', 'risk']",2
bandkeramiek,"['band', 'ke', 'ra', 'miek']",4
zevental,"['ze', 'ven', 'tal']",3
sterrenkundige,"['ster', 'ren', 'kun', 'di', 'ge']",5
vaarsje,"['vaars', 'je']",2
gors,['gors'],1
roofkunst,"['roof', 'kunst']",2
kurkeik,"['kurk', 'eik']",2
voorbeeldantwoorden,"['voor', 'beeld', 'ant', 'woor', 'den']",5
pratertje,"['pra', 'ter', 'tje']",3
grooming,"['groo', 'ming']",2
schrijfbenodigdheden,"['schrijf', 'be', 'no', 'digd', 'he', 'den']",6
kliekje,"['kliek', 'je']",2
holbeitel,"['hol', 'bei', 'tel']",3
jij-bakken,"['jij-bak', 'ken']",2
octaan,"['oc', 'taan']",2
hielpen op,"['hiel', 'pen', 'op']",3
koetsen,"['koet', 'sen']",2
chocoladekleurtjes,"['cho', 'co', 'la', 'de', 'kleur', 'tjes']",6
etymologischers,"['ety', 'mo', 'lo', 'gi', 'schers']",5
opfrisser,"['op', 'fris', 'ser']",3
basisdingen,"['ba', 'sis', 'din', 'gen']",4
raddraaiertje,"['rad', 'draai', 'er', 'tje']",4
naad,['naad'],1
ophaalnetje,"['op', 'haal', 'net', 'je']",4
onhanteerbaarste,"['on', 'han', 'teer', 'baar', 'ste']",5
trioxiden,"['tri', 'oxi', 'den']",3
collationeerden,"['col', 'la', 'ti', 'o', 'neer', 'den']",6
loonindexering,"['loon', 'in', 'dexe', 'ring']",4
behaagd,"['be', 'haagd']",2
relaxerender,"['re', 'laxe', 'ren', 'der']",4
blèren,"['blè', 'ren']",2
zoeloe,"['zoe', 'loe']",2
afhouwen,"['af', 'hou', 'wen']",3
discuswerpers,"['dis', 'cus', 'wer', 'pers']",4
hemisfeertje,"['he', 'mi', 'sfeer', 'tje']",4
polysyllabisch,"['po', 'ly', 'syl', 'la', 'bisch']",5
bolronder,"['bol', 'ron', 'der']",3
vermakelijkheidsbelasting,"['ver', 'ma', 'ke', 'lijk', 'heids', 'be', 'las', 'ting']",8
traytjes,"['tray', 'tjes']",2
hieronder,"['hier', 'on', 'der']",3
aandelenkoersjes,"['aan', 'de', 'len', 'koers', 'jes']",5
wijnproeverijen,"['wijn', 'proe', 've', 'rij', 'en']",5
mededader,"['me', 'de', 'da', 'der']",4
pilotje,"['pi', 'lot', 'je']",3
midlifecrisis,"['mid', 'life', 'cri', 'sis']",4
bommoeder,"['bom', 'moe', 'der']",3
cranberry,"['cran', 'ber', 'ry']",3
hotelartsen,"['ho', 'tel', 'art', 'sen']",4
nok,['nok'],1
last,['last'],1
vuurwapen,"['vuur', 'wa', 'pen']",3
bruiklenen,"['bruik', 'le', 'nen']",3
reiszak,"['reis', 'zak']",2
Greenpeaceschip,"['Green', 'peace', 'schip']",3
carrier,"['car', 'ri', 'er']",3
overweegbaarste,"['over', 'weeg', 'baar', 'ste']",4
grazioso,"['gra', 'zi', 'o', 'so']",4
cadet,"['ca', 'det']",2
suikererwt,"['sui', 'ker', 'erwt']",3
estrogeen,"['es', 'tro', 'geen']",3
tripleren,"['tri', 'ple', 'ren']",3
minnaar,"['min', 'naar']",2
webmaster,"['web', 'mas', 'ter']",3
vereenzaamde,"['ver', 'een', 'zaam', 'de']",4
broer,['broer'],1
liftmonteur,"['lift', 'mon', 'teur']",3
z.o.z.,['z.o.z.'],1
treuzeligste,"['treu', 'ze', 'lig', 'ste']",4
caverneuste,"['ca', 'ver', 'neus', 'te']",4
kruiskopschroevendraaier,"['kruis', 'kop', 'schroe', 'ven', 'draai', 'er']",6
m.nt.,['m.nt.'],1
bokitoproof,"['bo', 'ki', 'to', 'proof']",4
Pohnpeiaans,"['Pohn', 'pei', 'aans']",3
vaagjes,"['vaag', 'jes']",2
helikopterouders,"['he', 'li', 'kop', 'ter', 'ou', 'ders']",6
procuratie,"['pro', 'cu', 'ra', 'tie']",4
tempert,"['tem', 'pert']",2
omroepbeleidjes,"['om', 'roep', 'be', 'leid', 'jes']",5
West-Huasteeks Nahuatl,"['West-Hu', 'as', 'teeks', 'Na', 'hu', 'atl']",6
rijksmunten,"['rijks', 'mun', 'ten']",3
spelidee,"['spel', 'i', 'dee']",3
Grote Meren,"['Gro', 'te', 'Me', 'ren']",4
gilde,"['gil', 'de']",2
Ambrosius,"['Am', 'bro', 'si', 'us']",4
geknokt,"['ge', 'knokt']",2
voorbijfiets,"['voor', 'bij', 'fiets']",3
aaibaarheidsfactor,"['aai', 'baar', 'heids', 'fac', 'tor']",5
nulvectoren,"['nul', 'vec', 'to', 'ren']",4
hemd,['hemd'],1
aarsjes,"['aars', 'jes']",2
loodvervuilingen,"['lood', 'ver', 'vui', 'lin', 'gen']",5
omwille van,"['om', 'wil', 'le', 'van']",4
chocoladesnolletje,"['cho', 'co', 'la', 'de', 'snol', 'le', 'tje']",7
aandrijvinkjes,"['aan', 'drij', 'vin', 'kjes']",4
jaloezie,"['ja', 'loe', 'zie']",3
Welshen,"['Wel', 'shen']",2
stiefzusje,"['stief', 'zus', 'je']",3
salariëler,"['sa', 'la', 'ri', 'ë', 'ler']",5
ontstijgen,"['ont', 'stij', 'gen']",3
plasmide,"['plas', 'mi', 'de']",3
baanruimertjes,"['baan', 'rui', 'mer', 'tjes']",4
bakkersastma's,"['bak', 'kers', 'ast', ""ma's""]",4
druivenblad,"['drui', 'ven', 'blad']",3
vonkel,"['von', 'kel']",2
verpletterde,"['ver', 'plet', 'ter', 'de']",4
watervalmethode,"['wa', 'ter', 'val', 'me', 'tho', 'de']",6
bacteriolyse,"['bac', 'te', 'rio', 'ly', 'se']",5
afstellen,"['af', 'stel', 'len']",3
stars,['stars'],1
smeedde aaneen,"['smeed', 'de', 'aan', 'een']",4
rookwit,"['rook', 'wit']",2
vaudeville,"['vau', 'de', 'vil', 'le']",4
Riffijns,"['Rif', 'fijns']",2
fiancees,"['fi', 'an', 'cees']",3
kermisattractietjes,"['ker', 'mis', 'at', 'trac', 'tie', 'tjes']",6
osteoclast,"['os', 'teo', 'clast']",3
kaailoper,"['kaai', 'lo', 'per']",3
verhongeren,"['ver', 'hon', 'ge', 'ren']",4
brauwen,"['brau', 'wen']",2
alras,"['al', 'ras']",2
lobjes,"['lob', 'jes']",2
aasgierfondsjes,"['aas', 'gier', 'fonds', 'jes']",4
chroompentoxide,"['chroom', 'pent', 'oxi', 'de']",4
klammigs,"['klam', 'migs']",2
elegantie,"['ele', 'gan', 'tie']",3
klantonvriendelijkers,"['klant', 'on', 'vrien', 'de', 'lij', 'kers']",6
melkgebit,"['melk', 'ge', 'bit']",3
democratiseren,"['de', 'mo', 'cra', 'ti', 'se', 'ren']",6
walkt,['walkt'],1
radioloog,"['ra', 'dio', 'loog']",3
jijn,['jijn'],1
burgerkleren,"['bur', 'ger', 'kle', 'ren']",4
zweep af,"['zweep', 'af']",2
kenden,"['ken', 'den']",2
koffiekommetjes,"['kof', 'fie', 'kom', 'me', 'tjes']",5
cross,['cross'],1
ambidexter,"['am', 'bi', 'dex', 'ter']",4
vlokje,"['vlok', 'je']",2
geilaard,"['geil', 'aard']",2
kabaalvijvertjes,"['ka', 'baal', 'vij', 'ver', 'tjes']",5
aanrechtte,"['aan', 'recht', 'te']",3
adviesfunktie,"['ad', 'vies', 'funk', 'tie']",4
geowetenschap,"['geo', 'we', 'ten', 'schap']",4
inspringing,"['in', 'sprin', 'ging']",3
parelkettingen,"['pa', 'rel', 'ket', 'tin', 'gen']",5
ontbieden,"['ont', 'bie', 'den']",3
Benedenwindse Eilanden,"['Be', 'ne', 'den', 'wind', 'se', 'Ei', 'lan', 'den']",8
aandelensysteempje,"['aan', 'de', 'len', 'sys', 'teem', 'pje']",6
grauwe kiekendief,"['grau', 'we', 'kie', 'ken', 'dief']",5
onverdundere,"['on', 'ver', 'dun', 'de', 're']",5
somber,"['som', 'ber']",2
overtreffende trap,"['over', 'tref', 'fen', 'de', 'trap']",5
linkerkantjes,"['lin', 'ker', 'kant', 'jes']",4
semiet,"['se', 'miet']",2
scheerpoeders,"['scheer', 'poe', 'ders']",3
hagen,"['ha', 'gen']",2
gapingen,"['ga', 'pin', 'gen']",3
herrie,"['her', 'rie']",2
Amsterdammer,"['Am', 'ster', 'dam', 'mer']",4
speuren,"['speu', 'ren']",2
pionier,"['pi', 'o', 'nier']",3
pontjes,"['pont', 'jes']",2
gewag,"['ge', 'wag']",2
uithieuw,"['uit', 'hieuw']",2
middelbaar,"['mid', 'del', 'baar']",3
liniment,"['li', 'ni', 'ment']",3
heerschap,"['heer', 'schap']",2
Draak,['Draak'],1
navlooiend,"['na', 'vlooi', 'end']",3
stofferend,"['stof', 'fe', 'rend']",3
taxshiftje,"['tax', 'shift', 'je']",3
bacteriofaag,"['bac', 'te', 'rio', 'faag']",4
weven,"['we', 'ven']",2
aten,['aten'],1
onderuithalen,"['on', 'der', 'uit', 'ha', 'len']",5
gestreken,"['ge', 'stre', 'ken']",3
vrouwenarts,"['vrou', 'wen', 'arts']",3
alpenhoorntje,"['al', 'pen', 'hoorn', 'tje']",4
Arabischere,"['Ara', 'bi', 'sche', 're']",4
kritiseren,"['kri', 'ti', 'se', 'ren']",4
homoscenes,"['ho', 'mo', 'scenes']",3
afspiegelingscollege,"['af', 'spie', 'ge', 'lings', 'col', 'le', 'ge']",7
ontsnappe,"['ont', 'snap', 'pe']",3
onpassendst,"['on', 'pas', 'sendst']",3
wederzijdsere,"['we', 'der', 'zijd', 'se', 're']",5
codificeren,"['co', 'di', 'fi', 'ce', 'ren']",5
bezetters,"['be', 'zet', 'ters']",3
toverachtige,"['to', 'ver', 'ach', 'ti', 'ge']",5
daalde neer,"['daal', 'de', 'neer']",3
ooglensjes,"['oog', 'lens', 'jes']",3
noxit,"['no', 'xit']",2
difteritis,"['dif', 'te', 'ri', 'tis']",4
datsja,"['dat', 'sja']",2
centenbakjes,"['cen', 'ten', 'bak', 'jes']",4
strafontheffing,"['straf', 'ont', 'hef', 'fing']",4
voorjaarsvlucht,"['voor', 'jaars', 'vlucht']",3
stuit,['stuit'],1
donderwolktoon,"['don', 'der', 'wolk', 'toon']",4
desemden,"['de', 'sem', 'den']",3
bekaaiders,"['be', 'kaai', 'ders']",3
ovenplaatser,"['oven', 'plaat', 'ser']",3
boksen op,"['bok', 'sen', 'op']",3
sneeuwwitje,"['sneeuw', 'wit', 'je']",3
schijthoofd,"['schijt', 'hoofd']",2
verlatingsangst,"['ver', 'la', 'tings', 'angst']",4
doodsaai,"['dood', 'saai']",2
geldontwaarding,"['geld', 'ont', 'waar', 'ding']",4
balkonpaal,"['bal', 'kon', 'paal']",3
klootjesvolk,"['kloot', 'jes', 'volk']",3
warve,"['war', 've']",2
toerekeningsvatbaar,"['toe', 're', 'ke', 'nings', 'vat', 'baar']",6
heggenmusjes,"['heg', 'gen', 'mus', 'jes']",4
verenigbaarheid,"['ver', 'enig', 'baar', 'heid']",4
stangetjes,"['stan', 'ge', 'tjes']",3
uitkleden,"['uit', 'kle', 'den']",3
hongersnood,"['hon', 'gers', 'nood']",3
zeepbak,"['zeep', 'bak']",2
klare,"['kla', 're']",2
zakenkrantje,"['za', 'ken', 'krant', 'je']",4
tumultueuste,"['tu', 'mul', 'tu', 'eus', 'te']",5
aanbetalinkje,"['aan', 'be', 'ta', 'lin', 'kje']",5
zwartgeblakerders,"['zwart', 'ge', 'bla', 'ker', 'ders']",5
kraakwacht,"['kraak', 'wacht']",2
wissen,"['wis', 'sen']",2
onderbewuste,"['on', 'der', 'be', 'wus', 'te']",5
zijpelend,"['zij', 'pe', 'lend']",3
meester,"['mees', 'ter']",2
aanbiedertjes,"['aan', 'bie', 'der', 'tjes']",4
brandnetel,"['brand', 'ne', 'tel']",3
contigu,"['con', 'ti', 'gu']",3
betraander,"['be', 'traan', 'der']",3
diskettetje,"['dis', 'ket', 'te', 'tje']",4
mogelijkerwijs,"['mo', 'ge', 'lij', 'ker', 'wijs']",5
karikaturiseren,"['ka', 'ri', 'ka', 'tu', 'ri', 'se', 'ren']",7
blikkeren,"['blik', 'ke', 'ren']",3
vaalgeelste,"['vaal', 'geel', 'ste']",3
zelfmoordneiging,"['zelf', 'moord', 'nei', 'ging']",4
watermolecuul,"['wa', 'ter', 'mo', 'le', 'cuul']",5
eclipskleed,"['eclips', 'kleed']",2
punchlepel,"['punch', 'le', 'pel']",3
bacterieels,"['bac', 'te', 'ri', 'eels']",4
schedegeelsterretjes,"['sche', 'de', 'geel', 'ster', 're', 'tjes']",6
machine,"['ma', 'chi', 'ne']",3
scherzo,"['scher', 'zo']",2
queuetje,"['queue', 'tje']",2
abtjes,"['abt', 'jes']",2
zing toe,"['zing', 'toe']",2
gedachtelozer,"['ge', 'dach', 'te', 'lo', 'zer']",5
gehoord,"['ge', 'hoord']",2
diwaterstofmonoxidetjes,"['di', 'wa', 'ter', 'stof', 'mo', 'noxi', 'de', 'tjes']",8
gestroomlijnd,"['ge', 'stroom', 'lijnd']",3
bekoelde,"['be', 'koel', 'de']",3
bekogelen,"['be', 'ko', 'ge', 'len']",4
ongemotoriseerdste,"['on', 'ge', 'mo', 'to', 'ri', 'seerd', 'ste']",7
wordende,"['wor', 'den', 'de']",3
krantenbezorgertje,"['kran', 'ten', 'be', 'zor', 'ger', 'tje']",6
maalstenen,"['maal', 'ste', 'nen']",3
vlechtwerken,"['vlecht', 'wer', 'ken']",3
veesten,"['vees', 'ten']",2
riet,['riet'],1
waarbij,"['waar', 'bij']",2
aeromechanica,"['ae', 'ro', 'me', 'cha', 'ni', 'ca']",6
achterom,"['ach', 'ter', 'om']",3
diepteballetjes,"['diep', 'te', 'bal', 'le', 'tjes']",5
gaslek,"['gas', 'lek']",2
dreigement,"['drei', 'ge', 'ment']",3
anabool,"['ana', 'bool']",2
€100-biljetje,"['€100-bil', 'jet', 'je']",3
handtas,"['hand', 'tas']",2
verdierlijking,"['ver', 'dier', 'lij', 'king']",4
shocken,"['shoc', 'ken']",2
zeilwind,"['zeil', 'wind']",2
ronddansen,"['rond', 'dan', 'sen']",3
spring,['spring'],1
weetgierig,"['weet', 'gie', 'rig']",3
boodschappenlijstje,"['bood', 'schap', 'pen', 'lijst', 'je']",5
overheidspremie,"['over', 'heids', 'pre', 'mie']",4
astma,"['ast', 'ma']",2
veearts,"['vee', 'arts']",2
takels,"['ta', 'kels']",2
automorfismetje,"['au', 'to', 'mor', 'fis', 'me', 'tje']",6
andreaskruis,"['an', 'dre', 'as', 'kruis']",4
Romeins cijfer,"['Ro', 'meins', 'cij', 'fer']",4
uitwerpbaar,"['uit', 'werp', 'baar']",3
visburger,"['vis', 'bur', 'ger']",3
beharen,"['be', 'ha', 'ren']",3
pointeur,"['poin', 'teur']",2
fairste,"['fair', 'ste']",2
geweertrekker,"['ge', 'weer', 'trek', 'ker']",4
sleutelviool,"['sleu', 'tel', 'vi', 'ool']",4
utilitair,"['uti', 'li', 'tair']",3
doelmatig,"['doel', 'ma', 'tig']",3
hartaandoening,"['hart', 'aan', 'doe', 'ning']",4
kostendrukkendste,"['kos', 'ten', 'druk', 'kend', 'ste']",5
Hongkongser,"['Hong', 'kong', 'ser']",3
plaskettinkje,"['plas', 'ket', 'tin', 'kje']",4
blamage,"['bla', 'ma', 'ge']",3
belangstellend,"['be', 'lang', 'stel', 'lend']",4
lichtte door,"['licht', 'te', 'door']",3
gojim,"['go', 'jim']",2
micraatje,"['mi', 'craat', 'je']",3
Leie,['Leie'],1
voeger,"['voe', 'ger']",2
gelasterd,"['ge', 'las', 'terd']",3
beschikbaarstellingen,"['be', 'schik', 'baar', 'stel', 'lin', 'gen']",6
tabakswalm,"['ta', 'baks', 'walm']",3
wasautomaat,"['was', 'au', 'to', 'maat']",4
tyfoon,"['ty', 'foon']",2
slijmzwammen,"['slijm', 'zwam', 'men']",3
rasure,"['ra', 'su', 're']",3
stiftte,"['stift', 'te']",2
jongeling,"['jon', 'ge', 'ling']",3
pijnzin,"['pijn', 'zin']",2
kwartslamp,"['kwarts', 'lamp']",2
huidskleuren,"['huids', 'kleu', 'ren']",3
zonnekindjes,"['zon', 'ne', 'kind', 'jes']",4
gedragsleer,"['ge', 'drags', 'leer']",3
loonlijst,"['loon', 'lijst']",2
bevuild,"['be', 'vuild']",2
afwatering,"['af', 'wa', 'te', 'ring']",4
mobile,"['mo', 'bi', 'le']",3
Tsjechen,"['Tsje', 'chen']",2
zandschilderen,"['zand', 'schil', 'de', 'ren']",4
maf,['maf'],1
meedeel,"['mee', 'deel']",2
plas,['plas'],1
vinnigste,"['vin', 'nig', 'ste']",3
boulevardiertjes,"['bou', 'le', 'var', 'dier', 'tjes']",5
lafheid,"['laf', 'heid']",2
permanenten,"['per', 'ma', 'nen', 'ten']",4
aardt aan,"['aardt', 'aan']",2
proefgetalletjes,"['proef', 'ge', 'tal', 'le', 'tjes']",5
glad,['glad'],1
dunnere,"['dun', 'ne', 're']",3
schijnwerper,"['schijn', 'wer', 'per']",3
jongens,"['jon', 'gens']",2
wegsluitend,"['weg', 'slui', 'tend']",3
streaming,"['strea', 'ming']",2
varkenshoedertjes,"['var', 'kens', 'hoe', 'der', 'tjes']",5
rose,"['ro', 'se']",2
Swaziland,"['Swa', 'zi', 'land']",3
sonar,"['so', 'nar']",2
frazelen,"['fra', 'ze', 'len']",3
manlijkere,"['man', 'lij', 'ke', 're']",4
belastingvermindering,"['be', 'las', 'ting', 'ver', 'min', 'de', 'ring']",7
Mòoré,['Mòoré'],1
tijm,['tijm'],1
allenige,"['al', 'le', 'ni', 'ge']",4
freudiaans,"['freu', 'di', 'aans']",3
bekramd,"['be', 'kramd']",2
blaastestjes,"['blaas', 'test', 'jes']",3
AJC,['AJC'],1
grofweg,"['grof', 'weg']",2
croissant,"['crois', 'sant']",2
dialogisch,"['di', 'a', 'lo', 'gisch']",4
Kildin-Sami,"['Kil', 'din-Sa', 'mi']",3
matig,"['ma', 'tig']",2
flamboyant,"['flam', 'boy', 'ant']",3
takelaartjes,"['ta', 'ke', 'laar', 'tjes']",4
hersenloosheid,"['her', 'sen', 'loos', 'heid']",4
discretie,"['dis', 'cre', 'tie']",3
aanharken,"['aan', 'har', 'ken']",3
berghellinkjes,"['berg', 'hel', 'lin', 'kjes']",4
kinderfeest,"['kin', 'der', 'feest']",3
kennisobjecten,"['ken', 'nis', 'ob', 'jec', 'ten']",5
elektrische schok,"['elek', 'tri', 'sche', 'schok']",4
roeping,"['roe', 'ping']",2
bespoedigen,"['be', 'spoe', 'di', 'gen']",4
Chinese kool,"['Chi', 'ne', 'se', 'kool']",4
aardappelsoep,"['aard', 'ap', 'pel', 'soep']",4
krijgsmacht,"['krijgs', 'macht']",2
studieschuldjes,"['stu', 'die', 'schuld', 'jes']",4
van overheidswege,"['van', 'over', 'heids', 'we', 'ge']",5
bittere,"['bit', 'te', 're']",3
zijgalerij,"['zij', 'ga', 'le', 'rij']",4
aalstekertje,"['aal', 'ste', 'ker', 'tje']",4
bottleneck,"['bot', 'tle', 'neck']",3
stenigen,"['ste', 'ni', 'gen']",3
heft,['heft'],1
finish,"['fi', 'nish']",2
nukje,"['nuk', 'je']",2
brijlepeltje,"['brij', 'le', 'pel', 'tje']",4
apocrief,"['apo', 'crief']",2
overheidspolitiek,"['over', 'heids', 'po', 'li', 'tiek']",5
afdekverf,"['af', 'dek', 'verf']",3
knipperlicht,"['knip', 'per', 'licht']",3
geitenbok,"['gei', 'ten', 'bok']",3
stemhebbend,"['stem', 'heb', 'bend']",3
compositorisch,"['com', 'po', 'si', 'to', 'risch']",5
uitgegleden,"['uit', 'ge', 'gle', 'den']",4
raam,['raam'],1
dashboardklokjes,"['dash', 'board', 'klok', 'jes']",4
gemetje,"['ge', 'met', 'je']",3
televisiemeubeltjes,"['te', 'le', 'vi', 'sie', 'meu', 'bel', 'tjes']",7
Bassevelde,"['Bas', 'se', 'vel', 'de']",4
absolutief,"['ab', 'so', 'lu', 'tief']",4
tochthonden,"['tocht', 'hon', 'den']",3
graad,['graad'],1
kroelen,"['kroe', 'len']",2
braakland,"['braak', 'land']",2
mengtalen,"['meng', 'ta', 'len']",3
gebazuind,"['ge', 'ba', 'zuind']",3
diverse,"['di', 'ver', 'se']",3
covidioten,"['co', 'vi', 'di', 'oten']",4
hippen,"['hip', 'pen']",2
linkerzijde,"['lin', 'ker', 'zij', 'de']",4
overspel,"['over', 'spel']",2
achteruitslaan,"['ach', 'ter', 'uit', 'slaan']",4
suprapubisch,"['su', 'pra', 'pu', 'bisch']",4
tantetjes,"['tan', 'te', 'tjes']",3
verschonen,"['ver', 'scho', 'nen']",3
selectie,"['se', 'lec', 'tie']",3
kletterend,"['klet', 'te', 'rend']",3
driesterrenrestaurants,"['drie', 'ster', 'ren', 'res', 'tau', 'rants']",6
aflevend,"['af', 'le', 'vend']",3
Balearen,"['Ba', 'le', 'a', 'ren']",4
bolus,"['bo', 'lus']",2
dakgoot,"['dak', 'goot']",2
postincunabel,"['post', 'in', 'cu', 'na', 'bel']",5
rino-,"['ri', 'no-']",2
ereloonsupplementen,"['ere', 'loon', 'sup', 'ple', 'men', 'ten']",6
klapperde,"['klap', 'per', 'de']",3
unionisten,"['uni', 'o', 'nis', 'ten']",4
flambouw,"['flam', 'bouw']",2
duodeciljoen,"['duo', 'de', 'cil', 'joen']",4
velde,"['vel', 'de']",2
successiebelastingen,"['suc', 'ces', 'sie', 'be', 'las', 'tin', 'gen']",7
remasterde,"['re', 'mas', 'ter', 'de']",4
doorsteek,"['door', 'steek']",2
kasteel,"['kas', 'teel']",2
anapest,"['ana', 'pest']",2
paardenmolen,"['paar', 'den', 'mo', 'len']",4
€500-biljetten,"['€500-bil', 'jet', 'ten']",3
verdek,"['ver', 'dek']",2
betelen,"['be', 'te', 'len']",3
cybergeneratie,"['cy', 'ber', 'ge', 'ne', 'ra', 'tie']",6
Ramaneffect,"['Ra', 'man', 'ef', 'fect']",4
muggenbeet,"['mug', 'gen', 'beet']",3
professionaliteit,"['pro', 'fes', 'si', 'o', 'na', 'li', 'teit']",7
ovipare,"['ovi', 'pa', 're']",3
commodity's,"['com', 'mo', 'di', ""ty's""]",4
technicus,"['tech', 'ni', 'cus']",3
fanerogaam,"['fa', 'ne', 'ro', 'gaam']",4
maizenapapje,"['mai', 'ze', 'na', 'pap', 'je']",5
-loo,['-loo'],1
weelderig,"['weel', 'de', 'rig']",3
fietshandelaren,"['fiets', 'han', 'de', 'la', 'ren']",5
muziekstandaard,"['mu', 'ziek', 'stan', 'daard']",4
hotelovernachting,"['ho', 'tel', 'over', 'nach', 'ting']",5
enzym,"['en', 'zym']",2
berenterritoria,"['be', 'ren', 'ter', 'ri', 'to', 'ria']",6
appeltaart,"['ap', 'pel', 'taart']",3
carbidgas,"['car', 'bid', 'gas']",3
jodenhaat,"['jo', 'den', 'haat']",3
Roemeen,"['Roe', 'meen']",2
chics,['chics'],1
doorverkoopt,"['door', 'ver', 'koopt']",3
kapitalisme,"['ka', 'pi', 'ta', 'lis', 'me']",5
paaps,['paaps'],1
coronalockdowntjes,"['co', 'ro', 'na', 'lock', 'down', 'tjes']",6
energiesectoren,"['ener', 'gie', 'sec', 'to', 'ren']",5
landloper,"['land', 'lo', 'per']",3
gedemonstreerd,"['ge', 'de', 'mon', 'streerd']",4
returntoetsen,"['re', 'turn', 'toet', 'sen']",4
zwelen,"['zwe', 'len']",2
afweerder,"['af', 'weer', 'der']",3
duizendknoop,"['dui', 'zend', 'knoop']",3
djeroek,"['dje', 'roek']",2
gelach,"['ge', 'lach']",2
Geneefst,"['Ge', 'neefst']",2
betonningen,"['be', 'ton', 'nin', 'gen']",4
zoel,['zoel'],1
duldbaars,"['duld', 'baars']",2
afscheidingsbeweging,"['af', 'schei', 'dings', 'be', 'we', 'ging']",6
zeboe,"['ze', 'boe']",2
vooruit,"['voor', 'uit']",2
Ingoesj,"['In', 'goesj']",2
droop uit,"['droop', 'uit']",2
onzijdig,"['on', 'zij', 'dig']",3
glaspui,"['glas', 'pui']",2
elitekorpsen,"['eli', 'te', 'korp', 'sen']",4
persoonlijke voornaamwoorden,"['per', 'soon', 'lij', 'ke', 'voor', 'naam', 'woor', 'den']",8
aangeschreven,"['aan', 'ge', 'schre', 'ven']",4
kokosmatjes,"['ko', 'kos', 'mat', 'jes']",4
goederenstroompje,"['goe', 'de', 'ren', 'stroom', 'pje']",5
naamwoordelijk,"['naam', 'woor', 'de', 'lijk']",4
fermentatie,"['fer', 'men', 'ta', 'tie']",4
recreatie,"['re', 'cre', 'a', 'tie']",4
uitkraagde,"['uit', 'kraag', 'de']",3
paander,"['paan', 'der']",2
Krim,['Krim'],1
looksausen,"['look', 'sau', 'sen']",3
binnenvallen,"['bin', 'nen', 'val', 'len']",4
Achumawi,"['Achu', 'ma', 'wi']",3
gaste,"['gas', 'te']",2
dubbelspecialistes,"['dub', 'bel', 'spe', 'ci', 'a', 'lis', 'tes']",7
Noorse,"['Noor', 'se']",2
pijnstillend,"['pijn', 'stil', 'lend']",3
mat,['mat'],1
verzorgingsplaats,"['ver', 'zor', 'gings', 'plaats']",4
triple secje,"['tri', 'ple', 'sec', 'je']",4
straatverlichting,"['straat', 'ver', 'lich', 'ting']",4
naspeur,"['na', 'speur']",2
verinteresten,"['ver', 'in', 'te', 'res', 'ten']",5
inferentie,"['in', 'fe', 'ren', 'tie']",4
prik,['prik'],1
oom agent,"['oom', 'agent']",2
apotheose,"['apo', 'the', 'o', 'se']",4
taalles,"['taal', 'les']",2
afpitsend,"['af', 'pit', 'send']",3
feitelijk,"['fei', 'te', 'lijk']",3
Creools,"['Cre', 'ools']",2
achterblijvend,"['ach', 'ter', 'blij', 'vend']",4
